compound,t.stat_CJM_4Hours,p.val_CJM_4Hours,p.adj_CJM_4Hours,t.stat_CJM_8Hours,p.val_CJM_8Hours,p.adj_CJM_8Hours,t.stat_CJM_CERS1_4Hours,p.val_CJM_CERS1_4Hours,p.adj_CJM_CERS1_4Hours,t.stat_CJM_CERS1_8Hours,p.val_CJM_CERS1_8Hours,p.adj_CJM_CERS1_8Hours,t.stat_639V_4Hours,p.val_639V_4Hours,p.adj_639V_4Hours,t.stat_639V_8Hours,p.val_639V_8Hours,p.adj_639V_8Hours
QI853,-0.7112008677838483,0.5471132981218041,0.997297185065356,1.0739033258733344,0.37274905259417734,0.887397907799511,-1.0425676684605587,0.3575438111168014,0.560019314385445,-5.774144899191302,0.00927690713529244,0.099921808560248,2.562849587540691,0.1016559636179853,0.334940658874751,0.34851656030371964,0.760081138776036,0.997414476529676
QI7147,-0.8912461536639075,0.42878171893292777,0.997297185065356,-0.8240619735959078,0.45639851953665234,0.887397907799511,-1.2242297004866503,0.28836409637230287,0.498269801163775,-5.45092549526822,0.006211680754977089,0.0823535393978037,2.277230477171125,0.09401481175270875,0.334940658874751,1.010433112978424,0.3909384886789157,0.809426333942587
QI854,-1.5393379555297977,0.2053819824519929,0.997297185065356,-0.22875661408297057,0.8322654081178522,0.945927608733842,-0.6665974710484437,0.5442949077450073,0.715937923093261,-1.5205951017322383,0.21640402960749192,0.315768004635563,0.02878336959720215,0.9791039152800352,0.993060279301979,0.48696015473318427,0.6559709122556032,0.997414476529676
QI7146,0.6533947454177881,0.5551030345717793,0.997297185065356,0.20737472008762034,0.8509708485569996,0.953455594242028,-0.4608634608515311,0.6782087685778433,0.809893438158523,-1.9492739094706013,0.1246107930364965,0.216693541469636,1.0031388501276541,0.3725721198508694,0.611964421112017,1.9620155441050764,0.12844729462499488,0.44697429509201
QI856,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI855,0.6286826784461561,0.5672774719778741,0.997297185065356,0.17494348911848634,0.8697554743531539,0.959161443212651,-0.3109151843491845,0.7795340239549884,0.87892077679828,-3.9426316382426183,0.04945308928334318,0.11971587200637,0.9104289989272174,0.41463008560929754,0.652044354118894,1.689393635361231,0.16821880737300007,0.522099098963348
QI7145,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.7463628595914956,0.5213053360952211,0.887397907799511,0.8704535534976727,0.47572800549329736,0.660847739175438,-1.3500085419258683,0.27294682149166377,0.373665549613353,-0.6213363503732464,0.5949960376406597,0.796073931262007,0.6761534970512746,0.5362272056153954,0.915707561473512
QI857,-1.0808899398307739,0.3494561633495753,0.997297185065356,-2.025978094788573,0.179654038160773,0.887397907799511,-0.11219076742366099,0.9192264514683858,0.956926069724584,-1.2625529836371143,0.27535781411152227,0.376039252664045,1.6522942292431573,0.22936117978703172,0.468237725393683,0.7203029419201181,0.5114972986508887,0.899587540444949
QI7144,-0.829377953704686,0.4897038720146707,0.997297185065356,-1.1028493884691528,0.33211018039737683,0.887397907799511,-1.9332959787583879,0.143987105965214,0.406514518373084,-3.5449616258811143,0.03052049884678582,0.106444927189749,1.0619701361407974,0.37114040396211634,0.61090030375131,-3.269535774073519,0.037499019404522285,0.196203284177217
QI7143,-0.39849176175343165,0.7124183245637342,0.997297185065356,0.941383351646199,0.40387869733214965,0.887397907799511,-0.32758330701805327,0.7601000589032043,0.865771453062,-34.62788236237623,7.134191246348916e-6,0.00221047758639579,1.267095583713949,0.31341017576650915,0.557565980158884,0.2872542353874736,0.7882710682060766,0.997414476529676
QI858,-0.03279346960068204,0.9754309674998964,0.999882197012917,0.9429962799065993,0.434893648893709,0.887397907799511,-0.7910316194350394,0.5098936218926481,0.687481979293295,-1.4186618554855999,0.22949534778262645,0.329416997953552,1.7391339944647635,0.15838263702135988,0.38211304684524,-1.2080027205237152,0.30153124402538056,0.71746725254452
QI7142,-0.6710391331438735,0.5393380808292969,0.997297185065356,1.8940046291968264,0.14913412382443417,0.859544492629238,-0.08031405219129524,0.9402152542553235,0.966606838551903,-1.95773263725377,0.13165111177469593,0.224245820247364,2.920141267805568,0.09362192910603266,0.334940658874751,3.330490985909243,0.035322366322193224,0.187381415522693
QI859,-1.1287868396306777,0.3321038307226559,0.997297185065356,0.47518401064099985,0.6695976741428882,0.887397907799511,1.4122706514905106,0.23081701418290648,0.439654065723366,-2.3323385725431764,0.12518811407905112,0.217110024438501,-0.06935789005612931,0.9481259150006076,0.982046909362457,0.9144818528009202,0.41274854880955647,0.829322672846055
QI7141,-0.7394381540455459,0.5347436873919392,0.997297185065356,0.4766285035471433,0.6701868581550434,0.887397907799511,-1.355532343783723,0.2924528059630033,0.502288618045289,1.0770997996291665,0.38568509593871303,0.486488465878977,0.5987631740537274,0.6100151375127089,0.805553410930102,-1.8068938748304373,0.15295330199566873,0.495692297093842
QI860,-1.0504394724995165,0.3968961388009392,0.997297185065356,-0.621701699940592,0.5925883189942045,0.887397907799511,-0.5886105673998103,0.596271637213806,0.753916775098648,-3.4238290182230866,0.05051610816880764,0.121113628908573,1.3246039397571612,0.2599880576146571,0.502499414172524,1.335489959826365,0.28731623728104266,0.699835130475203
QI7140,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.9927764267085011,0.4110175447059754,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-1.5262090470566307,0.25752248348024637,0.357429977503903,1.822929008061094,0.19271501179681474,0.42394833048169,0.31336216332425504,0.7741709207920835,0.997414476529676
QI861,0.49273132276787657,0.6489008487986043,0.997297185065356,0.32871674357848385,0.758864992418268,0.915305106191109,0.6179445131657736,0.5957571324592388,0.753916775098648,-2.989411945543937,0.04767214649870287,0.117654857558799,1.8488586205661972,0.1835706805689692,0.414768405745934,2.4034652677006614,0.09785991394535556,0.375746467092244
QI7139,2.6837065174071646,0.10589340051895166,0.997297185065356,0.8401581902801727,0.48463547344383806,0.887397907799511,2.114336013720293,0.16310789215745372,0.406514518373084,-3.9834394854473345,0.022787860540243347,0.106444927189749,3.8344395340370747,0.01861447993109483,0.156694071454854,5.020716938054008,0.015194659826213623,0.104704782187336
QI862,6.626128016184638,0.005105011659342732,0.381137474338629,-1.1269345868942122,0.32938551398753935,0.887397907799511,0.3515725911066086,0.7495557823111147,0.85863852183911,0.1164256023151693,0.9144383625807275,0.938302431400795,1.3832260624946995,0.28145290168075626,0.52488577641975,0.8679804154981892,0.43438048988735345,0.847831890976528
QI863,6.987556394833177,0.004823870551201443,0.378032517818562,-1.2028603642394846,0.3043059530039137,0.887397907799511,0.2571989651208321,0.8129129063127365,0.896887815891948,-0.018783574073914764,0.9860418083186814,0.990239306939294,1.4772170384368424,0.2561559587572388,0.497937946231239,0.784417883689103,0.4770370663687281,0.875959082311039
QI7137,-0.4008801145866815,0.7216761122394106,0.997297185065356,0.29082529901722703,0.7858865383397555,0.926318284206198,1.1265759773307487,0.3713262766221932,0.572110654012027,-1.288472065649202,0.2670658712007428,0.367496200532022,0.33042938163133767,0.7578874640722337,0.894762341672562,0.7065314391888751,0.5385851958757049,0.916663403455377
QI7138,-2.1253277922785854,0.13647452622456785,0.997297185065356,-2.024476603606694,0.12659649894838396,0.827348454136606,-6.125037844808061,0.00535888221047386,0.070120055807848,-3.483922199519033,0.025385290981821497,0.106444927189749,-9.326405181936273,0.0012477252111628594,0.0284078724339273,-17.562990315890683,6.626047543537321e-4,0.0131024565397243
QI7136,0.0014070586840198766,0.998962770845276,0.999896281861161,0.7907976208383193,0.47342932325307446,0.887397907799511,2.1846547732344375,0.1592430686500204,0.406514518373084,-5.10851534084807,0.013283616208073648,0.106444927189749,0.7371533846495651,0.5054050444444091,0.726887907744057,1.2988712766918502,0.2880466036599945,0.700764879574406
QI864,-2.125167889369719,0.11680470717871166,0.997297185065356,-1.5715967332438368,0.19151838408932056,0.887397907799511,-7.058246675457371,0.004426794990409447,0.061627402291947,-3.178866897669932,0.03391673258001924,0.106444927189749,-7.482549910530234,0.0017913078373357903,0.0356239317084354,-10.964969045270907,0.004012814376771606,0.0425751112646628
QI865,-0.5059370831179005,0.6592885177160034,0.997297185065356,-1.5148998217907113,0.20699175115532792,0.887397907799511,0.12725521505025852,0.9092060398753541,0.9510511401493,-0.583126728573572,0.6001435993489355,0.684939073758937,2.329765152387625,0.1391825617676219,0.353621579961386,0.8924739898137488,0.4361615738821044,0.848503687253142
QI7131,0.4964190485434847,0.6559351671124816,0.997297185065356,0.8567324036187746,0.44022878142950744,0.887397907799511,1.9527853355994613,0.1865081299113801,0.406514518373084,-6.467159229625115,0.0051578510637046915,0.0763417013983116,-0.652771759539602,0.5530234568992989,0.764134564649316,1.9871251298073462,0.1374001888615332,0.465408325531401
QI7133,-3.224988736180998,0.03380170535642494,0.834226088196568,-1.5849132512005928,0.24925585147557575,0.887397907799511,-3.9647815448414545,0.029305502513194272,0.20771752232424,-6.182413587476757,0.0044276126889544985,0.0704761462242414,-12.851996822497895,2.5408972593356097e-4,0.0113724938734909,-14.67628816253709,2.5352172818908346e-4,0.00774851752688162
QI7132,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.11823301204102266,0.9115904143677322,0.973479443540253,-1.3683380488082617,0.2955101315126159,0.50445223582632,-2.2875088318366097,0.14708462978041342,0.240920930721652,-12.639624453604787,0.003431962911836698,0.0536854000331673,-27.889561299996547,2.993557042003476e-4,0.00825131307007212
QI7134,-2.7809426542700995,0.09953612445039368,0.997297185065356,-3.255847313115101,0.06709119437985399,0.683719345688868,-7.520693528336102,0.0028951771994910635,0.0463517291758839,-6.885405111922462,0.008426829998055968,0.0949320272674254,-17.800088713825815,0.002625662104961769,0.0454454139029994,-16.12028485932115,0.003735080784205641,0.0409373035094201
QI869,-1.2923785422122234,0.2723584332008771,0.997297185065356,-1.7526220640166024,0.15454531079638395,0.872349006261644,-5.408459399160967,0.006600653333188878,0.0802017601383316,-4.84138515888964,0.009406919965287886,0.0999376225716214,-5.789878568119827,0.015784041019650683,0.143055133354371,-10.62904925261195,0.0038720618861364034,0.0417450714219437
QI868,-1.7111775197894292,0.17180909177798875,0.997297185065356,-0.7654110788917657,0.4944306370925816,0.887397907799511,-1.906587297134328,0.17731752947683832,0.406514518373084,-1.4540706339895315,0.22406473238206553,0.323940738723242,0.5360699532568637,0.6215497183606086,0.812545740551655,-7.221923368887873,0.004581675207587042,0.0462573661698042
QI867,-1.9340486553644358,0.1808633082204441,0.997297185065356,-1.41861035231004,0.2291261024477197,0.887397907799511,-7.096758111918827,0.002284440968101529,0.0404492295919257,-5.707044384031573,0.00511555974477017,0.0761259827695761,-14.96575553244806,0.001111780896830719,0.0263834158978674,-13.171703429729662,0.004284929128453562,0.0444623758594127
QI870,-2.5615084201316543,0.11884876558364098,0.997297185065356,-3.3506454606708322,0.0473336217886739,0.618343616232823,-8.420752688326552,0.0011197071463841368,0.0263430667711084,-6.461904249231732,0.008767622287212787,0.0967984476868026,-15.809524909431637,0.003930901291162241,0.0586055004766028,-14.76660678396332,0.004000169134687736,0.0424971610984508
QI7130,-0.39551516835896855,0.7202783590321784,0.997297185065356,1.1754882951451395,0.3296059604338918,0.887397907799511,0.4359335840903658,0.6884765302474725,0.816541512511456,-1.6295728259730053,0.20817632293566737,0.30582093155073,1.2967416671257421,0.2916199191626058,0.536696261957676,0.4726745259409653,0.6816939368481523,0.997414476529676
QI871,0.20092085909181404,0.8525196776457071,0.997297185065356,0.9889486258209157,0.3962641748469237,0.887397907799511,2.3985087903689357,0.13662499592033592,0.406514518373084,-4.3580133157021175,0.020029290985472837,0.106444927189749,0.6076801640358429,0.5968738465185989,0.797389260980294,6.047175142118132,0.010934651031159768,0.0825087826161171
QI7129,-0.4791197759935776,0.6581188859564265,0.997297185065356,0.6215269235567681,0.5769325987808405,0.887397907799511,-2.245056038679292,0.1410401563753166,0.406514518373084,-1.2236726435786593,0.3198287217854971,0.421308289939476,1.547975413528409,0.2581732301721133,0.500620652499884,-0.8135284859082309,0.4829339929124376,0.880967377109543
QI7127,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI873,-0.3947621405039405,0.7298031113012337,0.997297185065356,0.6757376378946478,0.5508321575888981,0.887397907799511,1.0024358793884995,0.40257669256770573,0.600305936169195,-0.6084022032729088,0.5876613709691242,0.674050029535728,1.4012299645411908,0.23788581087294713,0.477378556170105,0.4626315607854767,0.6684661754312962,0.997414476529676
QI7128,-3.813935218553623,0.01980317519984938,0.688867195606101,-1.670137795942451,0.17048628862213655,0.887397907799511,-5.238691816948928,0.020447340887460155,0.165775649079992,-4.904098997896436,0.008675820539998588,0.0965169993777097,-4.360280856702399,0.012853545069789371,0.124364638123981,-2.593313280810516,0.08382761780825068,0.338901876229828
QI874,-4.678574903873336,0.025455514248936703,0.754532683210544,-2.338900360901795,0.08234440427753337,0.725010391558831,-3.469688517733679,0.06813641533663899,0.351009754280784,-2.4268725917209566,0.07305025645111057,0.151954384593972,-0.9353119209117906,0.4377489931978402,0.672511908530909,-1.9602976844064937,0.1713393247645067,0.525952056615426
QI7126,-3.4690897657795063,0.02813698676791022,0.778230244363475,-1.8932637399660286,0.1316033629958287,0.838820333923217,-5.915043063653434,0.011808620532792703,0.114392446006679,-3.5319333952868575,0.024209627969116004,0.106444927189749,-2.7143851554076712,0.10025424824659454,0.334940658874751,-2.503960890820029,0.11586455202964682,0.418625933256665
QI875,-3.6465822821026954,0.025421506584437245,0.754532683210544,-1.833772538810611,0.14439810777404727,0.851630310629142,-5.536431349011047,0.00701017245185942,0.0829330283722189,-1.414644615124608,0.23215801702462988,0.332327700277456,0.5396060307112509,0.6196432777988805,0.811604011658759,0.5577037558910237,0.620747630685492,0.978811912706723
QI7125,-0.622589906915205,0.5727469061928306,0.997297185065356,-0.9607229554398575,0.4001721430271642,0.887397907799511,2.079522840093562,0.12389630411057553,0.406514518373084,-3.2379518462856645,0.03198152216815239,0.106444927189749,-0.22522590415529004,0.8338985465673225,0.932466892106752,1.5082982839788643,0.22864824012324536,0.622767271422797
QI7124,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,0.49458720580224314,0.6620081138443823,0.740374662736446,2.1349259725870597,0.12711125366098266,0.334940658874751,-0.989919040897301,0.42646297956268064,0.841697726149671
QI876,-2.917857740995375,0.04518486174377967,0.924560653180757,-2.247401756477105,0.08863975535094022,0.749188069199043,-6.27706680721224,0.003786144109318353,0.0557223154143899,-4.003047186163541,0.019805130470193034,0.106444927189749,-4.049499363347595,0.03677116517698452,0.24018038752817,-2.060536180681158,0.12414775135687885,0.437542763913
QI7123,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI878,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,1.8932479547709424,0.14603970152491805,0.363558176887451,0.011906819967590318,0.9910726066502327,0.997414476529676
QI877,-1.2289293063548754,0.32645749287404546,0.997297185065356,0.8038240893188111,0.47905335628335544,0.887397907799511,-0.42854482767999613,0.7017329716989442,0.825307942228333,-3.948212208146227,0.033404902700917054,0.106444927189749,3.353414743561761,0.03001161069587437,0.213596388102581,2.9924642201747873,0.04704557964274559,0.226910760261252
QI879,-0.5077086299414203,0.6389055332903617,0.997297185065356,-0.06852191074526282,0.9490644024377748,0.986068383674415,-0.8257994943193665,0.4688471333266961,0.656533319904579,-6.085352299960541,0.003751138515845511,0.0658378162704526,1.1433166193911974,0.339161402740041,0.581036653433974,-0.7997465349185552,0.47307100952917136,0.87290144178364
QI7121,0.4025908314840085,0.7078708438364896,0.997297185065356,0.5464502954287066,0.6154368899430884,0.887397907799511,0.2820390144866322,0.7919480349427421,0.885326158644702,-3.4462466110104026,0.05021941338844501,0.120751881052933,1.4020388931144525,0.24372614111258803,0.483175328191811,3.672399941691357,0.032964991622860124,0.17829548065203
QI880,0.9748694576564669,0.4063441525607538,0.997297185065356,0.6856538063554095,0.5349321888484008,0.887397907799511,-0.21789668386467853,0.8403118948947005,0.912252492004665,-2.4370964345728168,0.0868768092540524,0.168603650381504,2.2029829411529778,0.09388263344641569,0.334940658874751,2.138065342476091,0.16292427692518976,0.51334224913258
QI7122,-2.1330439205326197,0.13560469182745474,0.997297185065356,-2.346782459238777,0.11035421656658131,0.790313545607633,-8.678779561601665,0.0010317521938101627,0.0254636441432348,-7.344255659417505,0.001830243988425248,0.0451159499290253,-15.781216846296564,1.137097609200171e-4,0.00718162198692486,-36.386783295120146,2.4859463205101612e-5,0.00197423519176356
QI881,-0.6324303443744822,0.5881847481860578,0.997297185065356,0.3171298167698106,0.7773774574551867,0.923481129479866,2.582402642120143,0.11797167188136667,0.406514518373084,-1.1687721660829344,0.3073982929534306,0.408624744411579,2.440197729243625,0.07164506527154502,0.334940658874751,6.751396389712609,0.0165744673183444,0.111064162372966
QI7120,-1.4867340484055434,0.24417768749408184,0.997297185065356,1.1737126262226514,0.3249490736295761,0.887397907799511,-0.4564695307390653,0.6744228328381923,0.807992911814752,-1.5209580896212742,0.21807650092018616,0.317630581783333,0.20713213666657473,0.8471074621287923,0.938933016357367,2.026072486087104,0.16712969432186117,0.519793438602423
QI7119,0.210128619169692,0.8452598149750906,0.997297185065356,0.10346612687465417,0.925265976408838,0.978065155083723,1.2598278433041878,0.27623750363712113,0.484624866392149,-2.669451717402934,0.0776773006982842,0.157574514137819,2.6947596532217823,0.05594632548315931,0.305145385161271,4.792409112448273,0.029345344488207598,0.164485680041868
QI7118,-2.3424658390159405,0.11654242327028105,0.997297185065356,-0.9308483625974708,0.4127032279028393,0.887397907799511,-1.5885032542825421,0.23028871641188178,0.439366813657123,-2.7723408021564517,0.07164555899284719,0.150004967027311,2.1219071695713527,0.16472739153695037,0.390102866110977,-0.3026284506945608,0.7779056429118629,0.997414476529676
QI882,-1.7077714249302307,0.18625139841742136,0.997297185065356,-1.2988406599710103,0.2680323723812394,0.887397907799511,-4.984659644289762,0.007944083134165867,0.0902785347418961,-7.111894721107694,0.0020702194874929565,0.0488269051532862,-5.934248595960132,0.023345541886615657,0.183223670716775,-15.357222587444708,1.6765699291550364e-4,0.00616081082815731
QI883,-0.587429897902431,0.6150604634552201,0.997297185065356,0.27423289619442615,0.8071716894779162,0.933154414919475,1.8587251512363019,0.20089703164806288,0.407020735248576,-2.580039115156985,0.06554439429722993,0.142062868993621,2.4062414859050882,0.07617564730923641,0.334940658874751,2.6659089825465467,0.09189314472944313,0.359899860290461
QI7117,1.319484545646015,0.27302738188179365,0.997297185065356,-0.045443045656085125,0.9660332364901947,0.990863502543204,0.4444100343949416,0.6807269434397389,0.812025358522592,-2.407034662228262,0.12278136823575096,0.214653303099163,1.0862878789149322,0.3399188061648962,0.58181554954329,1.852944472406,0.13800084019150846,0.466512566069888
QI884,1.2595572953697483,0.29517309231644273,0.997297185065356,0.3772773439241889,0.7251555868532147,0.903860982037531,-1.581221656387456,0.19390401280660943,0.406514518373084,-0.5945798968707461,0.584763612816944,0.671494479370753,-1.344160728338798,0.2772322298155238,0.520114939123676,-0.17284260291811104,0.8780274307743257,0.997414476529676
QI885,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI7116,8.892817750848494,0.0022370945294238457,0.276057464930903,-0.8748672614811734,0.46015409694966974,0.887397907799511,0.5526015848427025,0.6180566425148968,0.769787628821737,0.12897817256846417,0.9037702796012583,0.930092560005349,1.8050606720071514,0.17100548909274496,0.397229953088013,0.7267368250205012,0.5110831912827112,0.899385317524929
QI7115,1.303915230761165,0.3140990534798825,0.997297185065356,0.7813708488211766,0.489312531273048,0.887397907799511,0.4895360043581993,0.6501926695598436,0.792314823826897,-1.1212893258917105,0.3733550788584105,0.474217115997357,0.5604799209731454,0.6175587900016913,0.810399911369868,0.31925054126781616,0.7669989624146096,0.997414476529676
QI886,-0.06454950136323834,0.953241373803251,0.99796700123421,0.1699351292401171,0.8733096758591221,0.959312551207219,-1.6906143778387457,0.20014036068511523,0.406514518373084,-0.20624017911576992,0.851873798566735,0.892253818007806,2.4758378691534872,0.08790758229621395,0.334940658874751,0.7159883327677157,0.5332828235325434,0.913827022852759
QI7114,5.205492335523703,0.010165642471170128,0.519354256441118,-0.5370107409737801,0.6275295122287814,0.887397907799511,0.08885757240743972,0.934465392382845,0.964724867411146,-0.015088607505175424,0.989005536851834,0.991861162016004,1.1462629537180042,0.3480135265115596,0.589777413088785,0.4038793583604706,0.7072202705614883,0.997414476529676
QI887,-0.7885475919925882,0.47518828771195537,0.997297185065356,-0.013938398967000724,0.9895541365147882,0.997144478151284,-2.887183076588213,0.08235350438272476,0.389558095788272,-3.6715797406106883,0.040890976558011084,0.108545701748077,4.200157521819105,0.026009845460330715,0.195158999473632,0.955451038658195,0.42290116693438307,0.837760004934721
QI889,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,-0.08106834669816568,0.9416111832177316,0.979639722476893,0.011906819967590318,0.9910726066502327,0.997414476529676
QI7113,1.007402595200197,0.40644117567616417,0.997297185065356,1.1907106629743316,0.3038890619720246,0.887397907799511,2.9741146435956987,0.06118252622697676,0.331137005982848,-2.32079652545352,0.08117570950775121,0.161365642121852,0.05005260749853839,0.9627198709508039,0.986223384534695,0.5560592943805925,0.6101984078950986,0.969489440537036
QI888,0.21743950014628094,0.8385425909880563,0.997297185065356,-0.7842879021488058,0.47969849498770006,0.887397907799511,0.05823323740106307,0.9571043728308599,0.977082114608162,-1.4671065782300172,0.2713586352345299,0.372190084339289,0.831784308610948,0.4756994687924232,0.704242421407166,0.5993779942891486,0.5975955693468691,0.961142685953104
QI7112,0.3805468869868819,0.7351404786707074,0.997297185065356,-1.3255988616895837,0.2977540153625839,0.887397907799511,0.08125214918400457,0.9423397292950955,0.967674685530145,-2.398180174367256,0.08082103393025142,0.160862720813334,1.3830847932578252,0.24491294104990685,0.483973072225007,0.7827886673694598,0.5068291131115719,0.896295245876971
QI7108,-5.122777597365996,0.007283360106288178,0.449802585926523,-2.982638697700683,0.041433205211191086,0.582091736364042,-1.2805410817913907,0.28571713501088075,0.495725100567224,0.579767867998304,0.5953361202402669,0.681199090481625,0.643591736015406,0.5712696625950163,0.777039890077076,4.534811452679177,0.044454932845738884,0.218756451751946
QI891,2.022577895615719,0.16008047626864755,0.997297185065356,-0.5326809138656683,0.6325096654326626,0.887397907799511,0.6347021630485326,0.5711939880115477,0.735768474921717,0.12505519141252125,0.9074169167295454,0.933246709717615,2.026154100407446,0.15612143063843045,0.378666463607757,0.4804733571785064,0.6560158602688784,0.997414476529676
QI7110,1.5137896666546915,0.2482627416244878,0.997297185065356,-0.5036959692932049,0.6490459155039079,0.887397907799511,0.6458988584299866,0.5634615933299474,0.729445233324366,0.030616621120851024,0.9772796297937727,0.98328649154238,2.0797926064627257,0.15518867185008248,0.377125012283194,0.5203736650668441,0.6303135158868827,0.985890860150941
QI7111,-0.07921092967564751,0.941083941080777,0.997297185065356,0.38541848045502103,0.7201611222098385,0.90129698256282,-1.0885534380617063,0.33965955940430254,0.545427292488871,-2.458648016257814,0.11083516011864668,0.200317444639852,1.90052356419177,0.14381947475776613,0.361440586719046,0.5896285947013922,0.6023693920350114,0.964392194313937
QI890,0.36975748703489364,0.7368274569619009,0.997297185065356,0.2635293757816618,0.8051887939596035,0.932893155618948,-0.009301316695657131,0.9930367540993823,0.995106988169233,-1.8677987250752481,0.1728874074183995,0.269372551457456,2.9735376793098367,0.05898392181833177,0.314358828508199,2.7189717640192077,0.07693714454409882,0.320245374358182
QI892,0.7580994754216731,0.4975686683453265,0.997297185065356,0.5313831191694826,0.6236468693451043,0.887397907799511,0.3481855318580809,0.7453060956543179,0.855934137821126,-2.234832302414658,0.09918574580477954,0.185317695574222,0.2849179797618024,0.7918806078057156,0.911546798974489,0.13575488075644584,0.8997568296167829,0.997414476529676
QI7109,0.25486609134787325,0.8135158087427694,0.997297185065356,0.04828680055893507,0.9638685740586275,0.990299001505528,-3.4648518781910314,0.042110798913331485,0.262855256532537,-3.7337327788929033,0.04487242247623189,0.11458825236608,4.0420123003271415,0.04947715661563404,0.286421482980942,1.6790043837280053,0.16986720412545683,0.523637526629627
QI893,0.9821523187481221,0.40190493452617215,0.997297185065356,0.620679653267872,0.5823165379801161,0.887397907799511,0.9031036135368185,0.46173014009480406,0.65180173419578,1.1931255164994399,0.3540163427658101,0.455496484652641,-1.0010449400819657,0.42218829157142984,0.659340398499696,-0.6756121350743236,0.5596742421104469,0.933682840259546
QI7107,-4.93051883380038,0.009571509563707408,0.515255558459712,-0.9958750895916987,0.3801376228773262,0.887397907799511,-5.825296154211112,0.016363472155188057,0.143715043705551,-8.717988265339942,0.009889303268622454,0.10301571625665,-85.91303762716706,1.1772668026299179e-7,7.26373617222659e-05,-11.581968901126913,0.0069972466324746295,0.0618115806597786
QI894,-0.4623708657355876,0.6890164466089124,0.997297185065356,0.6766672595635254,0.5420787597196258,0.887397907799511,-0.8815463770078505,0.42783818531378903,0.623037415468755,-3.630618831012024,0.02690853530605941,0.106444927189749,1.5336251855582244,0.24239561217819192,0.482565203594261,0.8232450635107378,0.46478879749302526,0.865738826961278
QI895,0.04144520263316509,0.9689663273706259,0.999316933864888,0.712808043951972,0.5174215530496533,0.887397907799511,-2.7232951081556473,0.05456322669615838,0.309294446169531,-3.102392505931888,0.036142203611097025,0.106444927189749,2.025195870548288,0.11609835252189564,0.334940658874751,-0.8118753715654818,0.49324827819668476,0.888866420897688
QI7106,1.7706188314011533,0.18849202209205856,0.997297185065356,2.914526982299795,0.046746714748415824,0.617718943981949,-1.4350126341042984,0.22481682890426405,0.435148596679803,-2.006086935486437,0.1581747261801798,0.253237420896452,2.3062703357355034,0.08488200202635954,0.334940658874751,7.140426842860725,0.0020783939950122228,0.0275095680428928
QI7105,0.11852181910652332,0.9144289459058569,0.997297185065356,0.6483613017850814,0.5545713593588689,0.887397907799511,0.5066055422193653,0.6599778489101642,0.797260322125259,-0.3836220401394221,0.7265330105405892,0.794481428431638,1.594271022582583,0.23707703234613178,0.476232125331411,1.409098557311151,0.24264548626704338,0.644334098685221
QI896,-2.9618740541575974,0.08113939709271484,0.997297185065356,0.3456162078231957,0.7515102466889481,0.912851549030552,-6.044966102945247,0.019117888632876324,0.159133822377784,-2.9646097842350954,0.05002440556820221,0.120494221340105,-19.02113816996575,0.0012679239909420246,0.0284078724339273,-30.952403014492116,9.324894621076817e-4,0.0158463940160291
