compound,t.stat_cjm_4hr,p.val_cjm_4hr,p.adj_cjm_4hr,t.stat_cjm_8hr,p.val_cjm_8hr,p.adj_cjm_8hr,t.stat_cjm_24hr,p.val_cjm_24hr,p.adj_cjm_24hr,t.stat_639_4hr,p.val_639_4hr,p.adj_639_4hr,t.stat_639_8hr,p.val_639_8hr,p.adj_639_8hr,t.stat_639_24hr,p.val_639_24hr,p.adj_639_24hr
Alkyl_LPC(20:1)[M+H]+1,1.0304411736346049,0.3982590257247273,0.998817218894207,0.035375129169772535,0.97464364706076,0.997030146278664,0.11148851422772717,0.918601547178854,0.965628832942901,-0.6366065771018543,0.5788906164960974,0.815531713104299,1.3577459288776967,0.2858934919365212,0.477637319861819,-2.7701905343019604,0.05267892067101264,0.0868265214221829
Alkyl_LPC(20:1)[M+H]+2,1.0304411736346049,0.3982590257247273,0.998817218894207,0.035375129169772535,0.97464364706076,0.997030146278664,0.11148851422772717,0.918601547178854,0.965628832942901,-0.6366065771018543,0.5788906164960974,0.815531713104299,1.3577459288776967,0.2858934919365212,0.477637319861819,-2.7701905343019604,0.05267892067101264,0.0868265214221829
Alkyl_LPC(22:0)[M+H]+,1.2239740029136896,0.3390186560188334,0.998817218894207,-1.4278734534415434,0.22975745607332262,0.988429686274397,-0.9989182793324929,0.39510416932176523,0.75948152562034,-4.388524583855995,0.015663695405678402,0.119700429436125,-4.788558469980629,0.030276932752222013,0.122599686633702,-3.3182181016896655,0.04963873828664227,0.0841691117886482
Alkyl_LPC(14:0)[M+H]+,-0.2909036218951763,0.7856812540064105,0.998817218894207,-1.0567485955608096,0.3519373039040838,0.988429686274397,0.5429814560204512,0.6265763548055756,0.843625680326461,-0.6064684303647229,0.5769395012278384,0.815531713104299,-1.404221481697445,0.2593886734474611,0.450009133780838,-8.863073406703792,0.0030744488856747224,0.0159594247576807
Alkyl_LPC(20:0)[M+H]+,1.236937587504527,0.28587113411153237,0.998817218894207,-1.509720084943068,0.26582571874557176,0.988429686274397,-3.441831744739543,0.07354744711504356,0.75948152562034,-2.4513676214776656,0.11102954650280547,0.362583674796456,-4.882801064516156,0.013893698259532971,0.0809192412655373,-4.437302420422232,0.012968137953487835,0.0347810643895287
Alkyl_LPC(16:0)[M+H]+,-0.3567486875413619,0.7442276964605268,0.998817218894207,-1.7929903205265378,0.15025921208969897,0.988429686274397,0.179099236060841,0.8761555286678946,0.955243373478495,-5.590783078154098,0.012486918177062203,0.10837455003395,-3.3038439087337688,0.05117379388058821,0.158390744313987,-8.502536760395557,0.003038822644045207,0.0159594247576807
Alkyl_LPE(18:2)[M+Na]+,1.117628544397531,0.37787515336217925,0.998817218894207,-1.5255949564719347,0.24819044715839375,0.988429686274397,-0.8384345437535171,0.4893309269547027,0.761228962242035,-6.265578160074766,0.009091027099524812,0.0947739575125462,-7.5256889311885935,0.006424195534186591,0.0565179031179576,-5.763518894942798,0.021951626026895432,0.0492928671891327
Alkyl_LPE(20:1)[M+H]+,1.7500187294334375,0.18685356257819777,0.998817218894207,0.7587827413572742,0.49949921189591673,0.988429686274397,-0.6992941861409022,0.5868907978063649,0.817209200771136,-3.5171614828910274,0.06029648103781095,0.25921270714193,-4.68586852559794,0.029115801175828453,0.122151965910421,-2.972955236639937,0.048798464738864525,0.0839455162884793
Alkyl_LPE(18:2)[M+H]+,1.213406955800203,0.3485689418160576,0.998817218894207,-1.36067793877988,0.2784075143870396,0.988429686274397,-0.6494916397105427,0.5826487265601548,0.817209200771136,-7.065364958828424,0.003171633114527502,0.0683321991137672,-6.675115842802906,0.005986564459053643,0.055342462554807,-14.231305805073164,0.0032319958826933933,0.0164095880684864
Alkyl_LPE(18:0)[M+H]+,0.6524178191708997,0.5510182667776433,0.998817218894207,-2.7003184174692856,0.05695463877357059,0.988429686274397,1.070587543700132,0.408605930466305,0.75948152562034,-3.228198562245436,0.05383885895084931,0.244573390744257,-0.1329726831826451,0.9015793561641918,0.951752901241053,0.37960239150020586,0.7235609547634478,0.761931611455449
Alkyl_LPE(22:2)[M+H]+,3.1287142635222382,0.0734441082663329,0.998817218894207,-0.25407808545261845,0.8201196277737645,0.988429686274397,1.4442781273706993,0.3493636911646132,0.75948152562034,-10.850933516653514,0.004064529391189017,0.0697104887119176,-11.842202877918934,3.260679963740625e-4,0.0102039719453095,-9.93964210879999,0.0018822411349104253,0.0136734923607894
Alkyl_LPE(17:1)[M+H]+,1.2736030086628372,0.3149592154822338,0.998817218894207,-1.3744149308410838,0.276701481513908,0.988429686274397,-0.9627713969779361,0.4357128578180431,0.75948152562034,-6.598143275896782,0.0038916142331598897,0.0697104887119176,-7.425425442540383,0.002032979060216496,0.0282451719254938,-5.231945663761391,0.03323381191492922,0.064159720224655
Alkyl_LPE(18:1)[M+H]+,0.8035189752308983,0.4710839427608096,0.998817218894207,-2.2078202341841835,0.1096711070231264,0.988429686274397,0.167907367706519,0.8811417571522704,0.955343168280883,-8.044075721674513,0.01408766476942387,0.110947726536019,-9.129653773495894,0.00329146771235636,0.0414924414648559,-4.073968102742348,0.02144852428565754,0.0488745061591213
Alkyl_LPE(16:1)[M+Na]+,1.3792495860527256,0.29494320156472936,0.998817218894207,-2.248369667930699,0.09669067607513802,0.988429686274397,-0.44159141786395073,0.7012747614765522,0.881104261701353,-6.750171116412584,0.003603004685964069,0.0697104887119176,-5.863353046616456,0.013906250178542797,0.0809192412655373,-6.60240053705974,0.022092007059216687,0.0492928671891327
"SM(d18:2,m2:0)[M+H]+",2.6234515737607476,0.10877787734537155,0.998817218894207,-0.9311715670421913,0.41029577267151557,0.988429686274397,-0.5222771919326601,0.6856996520380144,0.873404682253124,-1.353018542137944,0.2572015348370027,0.564748411293095,-2.865885770146166,0.051901558750116095,0.158757709118002,-1.8002827992624524,0.14894946266234285,0.197314243631129
"SM(d18:2,16:0)[2M+Na]+",-2.0559000773761835,0.17398775521597934,0.998817218894207,-0.9702236955176462,0.4034541727848013,0.988429686274397,-1.1116431072549944,0.4553202350199609,0.75948152562034,-0.6142962303314111,0.597788153123291,0.824934945088504,-4.138220421485639,0.05127272343791659,0.158390744313987,-7.073645900906984,0.017095257216593895,0.0426869596366446
"SM(d21:0,m15:0)[M+H]+",0.08195325201749666,0.9395784391173374,0.998817218894207,-2.137679336148972,0.1141394632135607,0.988429686274397,-1.457597735217769,0.2417420983518514,0.75948152562034,3.0947012671021485,0.045822194175440034,0.233022621599494,7.137421175885411,0.01485721602034411,0.0846657789652486,9.63748807619202,8.733146619390287e-4,0.00867307515425597
"SM(t21:0,m19:2)[M+H]+",-0.12301532057558134,0.9084025312773452,0.998817218894207,-2.595627361414256,0.06038307031139316,0.988429686274397,-1.017107719466166,0.4106285152737333,0.75948152562034,-7.102808668897149,0.0020779353795495597,0.0577666035514778,-14.252928926775509,2.782603867331174e-4,0.0102039719453095,-27.996491985385106,4.225397911684455e-5,0.00195776769908046
"SM(d20:2,m2:0)[M+H]+",1.457141055329043,0.21935282566181083,0.998817218894207,-0.845257991783405,0.4617709751379037,0.988429686274397,-0.5538066014783589,0.6191491611701843,0.837793906888401,-3.0104848925259464,0.05426697988405753,0.244573390744257,-3.674779183244947,0.03207036990334765,0.124684802614884,-7.087477314855029,0.0023671342621804283,0.0149952021441808
"SM(t21:2,m19:2)[M+H]+",0.2146099925343221,0.842217517947451,0.998817218894207,-1.0107946136670758,0.38809946453904526,0.988429686274397,-1.2128230715689472,0.32211325918678935,0.75948152562034,-0.2875260123059796,0.7890848080161192,0.894153165605222,-3.756141169631359,0.02500581620216022,0.115113136864043,-7.773774565277956,0.0033842315920619443,0.0164095880684864
"SM(d16:1,m2:0)[M+H]+",0.8008406561733767,0.4766865322212065,0.998817218894207,-1.0805609026938094,0.3498313049515982,0.988429686274397,-0.716902420443353,0.5415552987627166,0.783770885634079,-2.929299974889469,0.06585812229911221,0.264909142313917,-3.495072239476435,0.037523902329164714,0.134022323074784,-8.18426898869946,0.008304545904726013,0.0268449274594632
"HexCer(d18:2,m26:0)[M+H]+",0.11897814179709272,0.9110287923193384,0.998817218894207,-1.4686606432608478,0.27926785648661706,0.988429686274397,0.46254261104449346,0.6887819610684598,0.873404682253124,-0.45351514780511343,0.6870034603389721,0.860167596713062,-0.3853846247549254,0.7344439497449031,0.855822641719551,-6.81178452411686,0.0028055754225107094,0.0155989993491595
"HexCer(d18:2,m24:1)[M+H]+",1.3630348079487176,0.28965583788874383,0.998817218894207,-1.362759313823088,0.25169884951507093,0.988429686274397,-0.9270354058408867,0.4584529701248402,0.76104100583395,1.9770501997743382,0.11921449322058303,0.371062174420141,2.272545205675761,0.09739007500383907,0.232840639089638,1.3510989393286676,0.25196673379465323,0.310858366841333
"HexCer(d18:1,20:0)[M+H]+",-0.04314673037021395,0.9678277720148443,0.998817218894207,-0.8987780941617481,0.43748855013651894,0.988429686274397,-0.7393600893211977,0.5858707224796442,0.817209200771136,1.7805100589784641,0.1520005335488287,0.431185187005861,-2.482128672964112,0.0719557678909165,0.193928925768912,-10.307916054611903,0.002927815083547189,0.0158757940763958
