compound,t.stat_cjm_4hr,p.val_cjm_4hr,p.adj_cjm_4hr,t.stat_cjm_8hr,p.val_cjm_8hr,p.adj_cjm_8hr,t.stat_cjm_24hr,p.val_cjm_24hr,p.adj_cjm_24hr,t.stat_639_4hr,p.val_639_4hr,p.adj_639_4hr,t.stat_639_8hr,p.val_639_8hr,p.adj_639_8hr,t.stat_639_24hr,p.val_639_24hr,p.adj_639_24hr
LPC(16:0)[2M+H]+,-0.9652612099018185,0.422997942970457,0.999411744359505,-9.573763629857632,0.0031113748136738714,0.15245736587002,-0.5846540935764154,0.6140558073734379,0.984820094048618,-2.793503580184733,0.08308351662460685,0.19899582537964,-4.280371387129133,0.03883401327170564,0.0981780035032046,-26.42185281672623,0.001402781579038883,0.00951733348240227
LPC(17:2)[M+H]+,1.1273336689940172,0.3236686862032094,0.999411744359505,-0.1508189798318414,0.8878591126761838,0.976675158538865,0.4403558251192847,0.6964282433584404,0.984820094048618,-1.6717725051762724,0.17474353921302432,0.297456976460722,-2.09343751672064,0.114936924383682,0.194203768786221,-4.8547783824221336,0.011248124377916415,0.0304320420285959
LPC(24:6)[M+H]+,1.1531806955410955,0.32271694168624654,0.999411744359505,-0.58688041318166,0.5986529785353466,0.976675158538865,1.0930944707877577,0.36487268005375706,0.984820094048618,-0.9765029127421515,0.39487936713063304,0.532543733653239,-1.283588114826813,0.2798782226245707,0.363018518168928,-5.995585457086837,0.008656320941890991,0.0266487595652235
LPC(20:4)[M+Na]+,-0.07057169218524484,0.9499960455422534,0.999411744359505,-0.7947491420428091,0.4763838460557253,0.976675158538865,1.229045999469106,0.2974135900707736,0.984820094048618,-2.1786446400795882,0.1037159494140305,0.228693668457937,-1.669754237941694,0.17372002523191776,0.255368437090919,-6.03006284301169,0.0042519560546525675,0.0180141512293089
LPC(19:0)[M+Na]+,-1.0776090910286586,0.3866215405049238,0.999411744359505,-2.0950175868304695,0.11732622621500731,0.976675158538865,-0.18076824830399496,0.8684732211179728,0.984820094048618,-0.8059735315597627,0.4991917489505566,0.624391091085824,-1.624791318628702,0.18635728792709635,0.267229593502493,-7.3243149575058535,0.013618806240092816,0.0343193917250339
LPC(24:1)[M+H]+,0.8086253254269677,0.48238161619092707,0.999411744359505,-1.6701691518747543,0.17102058306551748,0.976675158538865,-0.13398868428013935,0.8999392672870441,0.984820094048618,-14.72544675755679,2.2179478394732712e-4,0.00889195452007012,-23.099841252029613,2.0812264413192787e-5,0.000917820860621802,-32.72000994506924,7.884088260115615e-4,0.0069359049125336
LPC(22:6)[M+Na]+,0.45475522452445816,0.6794930903994802,0.999411744359505,-0.6243167264486456,0.5773208735890657,0.976675158538865,0.898488433649932,0.4385094730368414,0.984820094048618,-1.6621133797421235,0.17249898702852953,0.296000207313547,-1.5126898991449274,0.21258246547103557,0.293883596466228,-5.491864789775245,0.01673419045311038,0.0386924844251401
LPC(26:0)[M+H]+,-0.0774913273671962,0.9421077725066072,0.999411744359505,0.24053710203916856,0.8219007398366052,0.976675158538865,-0.8210479237794797,0.4857046536352231,0.984820094048618,2.842510616574621,0.07717865757225978,0.190144066979701,2.6155395215389388,0.07779573985240877,0.156657174771289,7.486600955405568,0.01668140051949167,0.0386924844251401
LPC(24:0)[M+H]+,0.35885096941149036,0.7464602044873091,0.999411744359505,-1.4612407994342502,0.2415520593843986,0.976675158538865,-0.04836870179131103,0.9637588774403139,0.995357529159668,-0.5885978660668311,0.5889808428026628,0.698227289451544,-9.457249455039113,8.69875220784395e-4,0.0126927823492135,-13.830201751771304,0.0013211317040828687,0.00910342314844602
LPC(22:1)[M+H]+,0.6398442887251435,0.5602630550378673,0.999411744359505,-1.1311212083141131,0.34541348103260633,0.976675158538865,-0.452520499333687,0.6777887830981394,0.984820094048618,-10.255068890671724,0.002311098388930013,0.0333012038095007,-13.071110397663062,3.596957199703691e-4,0.00793129062534664,-13.267991931322568,1.8766830441695382e-4,0.00250793097720838
LPC(22:0)[M+Na]+,-0.3687274731609833,0.7339562409622096,0.999411744359505,-0.4929043579788387,0.6501845364040562,0.976675158538865,-1.1410971251152044,0.35299818917907266,0.984820094048618,-1.392007967817212,0.2941869652866054,0.43682306966799,-1.668362001877626,0.2178313349374621,0.298334219588263,-7.418081923443527,0.004160351047265357,0.0179874001161179
LPC(20:5)[M+H]+,-0.3950641930552822,0.7166790009149104,0.999411744359505,-0.24960028488760497,0.8152126769899115,0.976675158538865,0.6986180534407014,0.5286504793013304,0.984820094048618,-2.5201148643630984,0.08304667820267542,0.19899582537964,-3.0838786225530117,0.059154566597826995,0.131900144298956,-8.664118126640917,0.008762063802624493,0.0266487595652235
LPC(16:1)[M+H]+,0.8676676441296148,0.44283457820109334,0.999411744359505,-0.903312686225731,0.42398310198585204,0.976675158538865,0.5353280471214695,0.6420338331109441,0.984820094048618,-2.235445604237496,0.11461749729142168,0.244750732126583,-2.2324441719798442,0.10251864574124167,0.185289847425769,-7.040259996741978,0.011011830394840787,0.0301800275739844
LPC(20:0)[M+H]+,0.6927165632145884,0.5276986811345903,0.999411744359505,-0.05990730702426393,0.9568503839392659,0.976675158538865,-1.0585525188719094,0.3600960248744993,0.984820094048618,-1.4478438112109333,0.23549557127317042,0.365681503279817,-0.937815714510908,0.4050517045075245,0.490819793332592,-5.593630038926518,0.01529646031211334,0.0374679496344754
LPC(12:0)[M+H]+,0.9745863181510688,0.4165776176660725,0.999411744359505,-0.9747184754124693,0.4028381428916626,0.976675158538865,0.38793657227279643,0.7291014180300728,0.984820094048618,-0.9427664665511095,0.4008045474107385,0.537248648656947,-1.2390467085808874,0.29406750478232685,0.375894984373931,-4.571166922433382,0.04189653557850852,0.0714881463533391
LPC(17:0)[M+H]+,0.5358297884448536,0.6286335819291302,0.999411744359505,-1.091169002350918,0.33653331444372137,0.976675158538865,-0.24912051472985441,0.8182411626803932,0.984820094048618,-0.8794915933399851,0.4329508040513628,0.571650612534883,-1.5974700227969272,0.18540089530718593,0.267195407942709,-3.6716364308269696,0.05759383049071796,0.0920249248058211
LPC(18:1)[2M+H]+,1.2240653136289492,0.3390915726206065,0.999411744359505,-1.9363408202328523,0.18949652850452225,0.976675158538865,0.5424371770346802,0.6181061734182771,0.984820094048618,-5.457546016708202,0.025517209650307043,0.102616559459049,-3.9228703389920145,0.055986189673235286,0.127926992983921,-4.261274534277543,0.036211460322154165,0.0651806285798775
LPC(16:0)[M+H]+,0.6283069350109034,0.5710517547360602,0.999411744359505,0.11448816471685905,0.9151906518989612,0.976675158538865,-0.07454904467284017,0.9449863988427074,0.994603823125618,-0.22379770726577583,0.8373840740491179,0.887707636191493,-2.54276184455821,0.06568214749169339,0.143395183385331,-3.2598299326425972,0.07797427467344316,0.115005535555145
LPC(16:0)[M+Na]+,0.7580027577979358,0.5149419362506586,0.999411744359505,-1.4288570959847051,0.23470384671320843,0.976675158538865,-0.029598297472404337,0.9790048255853632,0.999120767833758,-2.376999543000496,0.11092876501362046,0.238632123761008,-2.802482439034818,0.05069216564244103,0.118281719832362,-4.933931237123765,0.03208829396757421,0.0604364147844483
LPC(20:1)[M+H]+,0.44155231617548485,0.6838976791191378,0.999411744359505,-1.0652411896782308,0.35939455724289066,0.976675158538865,-0.15098580851877333,0.8910601730365102,0.984820094048618,-3.9749047302150817,0.03065132173250795,0.109602607538344,-3.8703017687102386,0.021878937771542355,0.0684298692003559,-3.0258434165311408,0.05734653489163387,0.0920249248058211
LPC(18:1)[2M+Na]+,0.21706829054166107,0.84128893135912,0.999411744359505,-0.8973947797617045,0.4631492644303811,0.976675158538865,0.5424371770346802,0.6181061734182771,0.984820094048618,-7.950833164675914,0.0018695992214292356,0.0284308019534584,-7.489267190409299,0.0025145857248992493,0.0226312715240932,-3.4137920830632424,0.05954285171213809,0.0941161204482183
LPE(16:0)[M+H]+,0.7194318666913806,0.5192332605971217,0.999411744359505,-0.8736876580689589,0.47269049790825446,0.976675158538865,0.012989643071264274,0.9904541972668623,0.99920196469664,-2.519937629205444,0.0665367387394354,0.171594747275386,-2.374075283149657,0.08173893589591265,0.160923530045078,-3.256330901199183,0.03993202128596745,0.0690589074004378
LPE(24:0)[M+H]+,0.8216161601191018,0.4610083342898831,0.999411744359505,-1.2806070572028359,0.2724303421598515,0.976675158538865,-1.2416516612374686,0.3175023848198964,0.984820094048618,-3.428506441201218,0.03052438867776952,0.109602607538344,-4.832714953388553,0.0401877440949584,0.100288960641027,-4.4749488799560355,0.011061406193769266,0.0301800275739844
LPE(18:2)[M+H]+,-0.782625099264083,0.48925880608179295,0.999411744359505,-1.4781499449346942,0.2466731846287395,0.976675158538865,1.7088715185201715,0.19939913079493332,0.984820094048618,-1.8062192165852968,0.1667705926056367,0.289550517083015,-2.935835984707624,0.0492565404234286,0.11678566842329,-3.3621671599197693,0.03965509293248938,0.0688499841859363
LPE(20:2)[M+H]+,-0.22518800956452317,0.8330232239428041,0.999411744359505,-0.5869339007286136,0.6010561345463428,0.976675158538865,3.3227398806330424,0.05716836185675576,0.984820094048618,-2.3925472702290027,0.10245589584066596,0.227050502842883,-4.033168958498375,0.01764631501040431,0.0624590894615238,-0.7410728342544687,0.5023896439916891,0.555272764411867
LPE(16:1)[M+H]+,-0.4281595033369163,0.7075482324632648,0.999411744359505,-1.3237910593770392,0.2691205094973103,0.976675158538865,0.4851429910293997,0.6691874053644344,0.984820094048618,-2.4379491370547695,0.08723351168511861,0.204627546027326,-2.573543424789515,0.06292292303629404,0.138745045295028,-4.0987088232146425,0.03780928592728855,0.06750564815358
LPE(20:4)[M+H]+,1.1164543055453404,0.37987119853979734,0.999411744359505,-1.0810983173598239,0.3547553325014854,0.976675158538865,0.4225395081866956,0.7044065719929934,0.984820094048618,-3.05171514282915,0.04402300727918558,0.132069021837557,-1.6771636628426656,0.23083132862850098,0.311304635856786,-5.4183247533216194,0.009506517115592467,0.0278783573790024
LPE(18:0)[M+H]+,0.7843638205507435,0.47723288295560107,0.999411744359505,-1.5320598861589543,0.2283058286868753,0.976675158538865,-0.4284259278463232,0.6968456224576594,0.984820094048618,-4.241813030469513,0.016582810617925745,0.0812557720278362,-3.806855290557747,0.029346087723624074,0.0829591326033219,-2.6773939346188014,0.05595687827350849,0.0907242033772693
LPE(16:0)[M+Na]+,0.40046835745229636,0.7181175374876501,0.999411744359505,-0.713435529367926,0.5177783004333072,0.976675158538865,0.0638307816032411,0.9543617516487355,0.995291258529623,-2.880778344162096,0.04522127942261843,0.134403465094879,-1.9259354349974416,0.15452421996095045,0.234983382768204,-1.4841874103138435,0.2608320401643349,0.312861041340116
LPE(18:1)[M+Na]+,-0.11748041111430378,0.915433796894217,0.999411744359505,-2.0831004593288425,0.13283428938209424,0.976675158538865,0.20577643407634508,0.8498515809161058,0.984820094048618,-4.081752146744312,0.017860869948231675,0.0841518065920332,-2.3155180842823553,0.12959726076505257,0.213255194020105,-1.8194728519870202,0.14498018712779942,0.194335144447901
LPS(18:1)[M+H]+,1.9149505950512433,0.1427019738489087,0.999411744359505,-1.755389859511104,0.17073644259806056,0.976675158538865,0.6127904184578711,0.5851179205139327,0.984820094048618,-3.079719094696481,0.05688039103469542,0.156776577789379,-1.8080022375740596,0.1714025492595919,0.253564518373201,-1.8610077210700464,0.15695292067128006,0.205389430314642
LPS(18:0)[M+H]+,1.6984351548781365,0.20325140043814616,0.999411744359505,-2.0411116078234177,0.1704651254853455,0.976675158538865,0.27848161149448514,0.7944569567279197,0.984820094048618,-1.9871862987058124,0.11852395754590112,0.248900310846392,-0.6030419937450716,0.5968091988805788,0.669701925461413,-0.545166837541532,0.6221776070223095,0.66597166188553
"Alkyl_PC(20:0,12:0)[M]",0.8907337456358101,0.4657615779386278,0.999411744359505,-0.8782431704191156,0.44699077082386984,0.976675158538865,0.8069834730454699,0.46531395658506697,0.984820094048618,1.5375582775685575,0.20162500059732852,0.3250455294739,0.02528642598818102,0.9820851790601559,0.987609241199783,-3.1680584081508916,0.03955980677670269,0.0688499841859363
"Alkyl_PC(16:1,22:1)[M+H]+",1.5905620469946788,0.2435362903892063,0.999411744359505,-0.9625713307270317,0.4107555674284682,0.976675158538865,-0.09157390892199803,0.9353261315192357,0.990794164203372,1.9342025963685179,0.16635072457232425,0.289550517083015,2.4754764564433507,0.07155447095902998,0.149552235511527,-2.6959594945415875,0.07179482735926865,0.108900992132177
"Alkyl_PC(16:1,22:4)[M]",-0.3665437583003801,0.7346115398007704,0.999411744359505,0.44954565337572505,0.6777174455741889,0.976675158538865,0.9731969784099795,0.40831340307491426,0.984820094048618,3.2162157310273614,0.043559834077809355,0.132069021837557,2.167811567572926,0.14174432266879408,0.224047477766804,-4.897134076028375,0.017653921436027273,0.039925022324554
"Alkyl_PC(19:0,16:0)[M+H]+",-0.9866477767957595,0.42744167321596166,0.999411744359505,0.06637070444795176,0.9517935205608441,0.976675158538865,-0.20247330541196568,0.8557310306374057,0.984820094048618,7.016672779704429,0.011429959118411648,0.0700084996002713,2.9928295297353804,0.05171968057548245,0.120044100704146,5.348448515552887,0.026800506430417974,0.0520661820960984
"Alkyl_PC(18:1,16:0)[M]",-0.9195241692553942,0.4237571586726527,0.999411744359505,-0.13417641719086962,0.9004409769863726,0.976675158538865,0.021865054217721853,0.9842101768560596,0.999120767833758,3.4185392416830194,0.03399645496890039,0.113671419311409,3.261679552356533,0.03426439145530778,0.0904826145616211,3.1678097769533413,0.08452810208722553,0.124256310068222
"Alkyl_PC(16:0,14:0)[M+H]+",-0.32408703095272484,0.7625962096418764,0.999411744359505,-0.6700871625583411,0.5515326163536194,0.976675158538865,0.12795684646690983,0.9068262019272305,0.984820094048618,2.7297763722417963,0.09563161795411455,0.217389399576106,5.539819389534653,0.01420681338041267,0.0554442893872742,7.621465473500565,0.0028995648206066008,0.014697794090661
"Alkyl_PC(14:2,18:3)[M+DMSO+H]+",2.0054002814648317,0.13235691477050285,0.999411744359505,-1.5631859544199838,0.19476734423598915,0.976675158538865,0.473596316475796,0.6635971521867963,0.984820094048618,12.356921189521806,5.656714042048949e-4,0.0171124289927705,17.364823879852892,1.753960144231097e-4,0.00429720235336619,0.21687406982478996,0.8436737953634503,0.861428722777571
"Alkyl_PC(18:2,20:0)[M]",0.20606953709357304,0.8532825143023712,0.999411744359505,-2.449501623070464,0.07406191375939716,0.976675158538865,0.10900656201433384,0.9188649320997506,0.985935365099732,2.272518451717202,0.09290887933525006,0.214148839265216,1.1108793945964819,0.374358656868663,0.461151306366146,1.3749611543541422,0.25203728711448137,0.307039899495818
"Alkyl_PE(16:1,20:2)[M+H]+",1.020454256092882,0.4127749418456076,0.999411744359505,-0.8194764933842696,0.48396246793809544,0.976675158538865,0.6142662050839478,0.5724767531338579,0.984820094048618,5.668720037120795,0.011207725186033277,0.0696141803808546,3.4085794162521665,0.04664640732247931,0.11180897004609,4.904161581493447,0.03273684167984972,0.061173505003448
"Alkyl_PE(16:1,18:1)[2M+H]+",1.1717852889391691,0.3619310502554583,0.999411744359505,-0.7093626214161335,0.529104686323037,0.976675158538865,-0.031097237893126545,0.9771783258064402,0.999120767833758,8.673100055011803,0.001022080064730245,0.0195972742846103,4.915776849875253,0.023185193081444025,0.0715108454848893,9.140998651050072,0.0010107537700119668,0.00775697156649548
"Alkyl_PE(16:1,18:2)[M+H]+rt:23.53",0.7016539079715718,0.5530472012451902,0.999411744359505,-1.0680843326600142,0.3968344511006119,0.976675158538865,-0.8518465410061007,0.480371168908512,0.984820094048618,17.77697850931809,1.0847919645776895e-4,0.00597991570473451,11.763548064222501,6.079974897557478e-4,0.0107250757192914,16.288308783962414,8.388498237973181e-5,0.00150859366880593
"Alkyl_PE(16:1,22:6)[2M+H]+",1.0851583950127242,0.38680076154039356,0.999411744359505,0.7239062625510537,0.5172298671410263,0.976675158538865,0.17435749271057158,0.8722005376899212,0.984820094048618,1.9642340711733197,0.1445621596126259,0.267865178105748,1.78730309532253,0.14963719186072147,0.232199961007353,1.4517226449832188,0.2496471323262314,0.305169449772403
"Alkyl_PE(16:1,18:2)[M+H]+rt:22.78",0.9931694849931761,0.4245954819793401,0.999411744359505,0.7930964641200644,0.5089239960629259,0.976675158538865,0.13086034850934966,0.9078333733097035,0.984820094048618,4.9636963160221095,0.007715741688512774,0.0558147769109034,12.159869289012246,8.665390019197953e-4,0.0126927823492135,13.874063708807451,3.9455196759684497e-4,0.00424383945634655
"Alkyl_PE(18:1,20:3)[M+H]+",1.2154907530861927,0.3468808129264971,0.999411744359505,0.32109840091553954,0.7671368980513855,0.976675158538865,0.371823724273312,0.7291125757430708,0.984820094048618,3.7738471677726992,0.03968013322756252,0.126343374341427,2.1808080493210062,0.15240266014979956,0.234322971592751,5.4207734609421525,0.005660575086222471,0.0205395668084819
"Alkyl_PE(16:1,19:2)[M+H]+",1.05411176081012,0.39922615823512114,0.999411744359505,0.044531938354925686,0.9668073261809542,0.976675158538865,2.8040503922155535,0.05306281702597153,0.984820094048618,4.73186589549458,0.018732466476298282,0.0860522678754952,9.329941798135245,0.0017153365884698753,0.0175921729189585,14.919242067172748,0.003767667949515946,0.0172284980018387
"Alkyl_PE(16:1,16:0)[M+H]+",0.7200281328749314,0.5317268693824572,0.999411744359505,1.113806828797129,0.3289679948949842,0.976675158538865,-0.08788395753308302,0.9368733933623719,0.990794164203372,1.8580709440569372,0.15339991798029748,0.276119852364535,-3.3853485808901054,0.027881857579468063,0.081429795977122,0.4399782355122766,0.6981773154617037,0.734835790259216
"Alkyl_PE(16:1,22:1)[M+H]+",1.4337430305473722,0.2875677842035149,0.999411744359505,-1.0414632007511126,0.3739635569364018,0.976675158538865,-0.11939089673920102,0.9136897603161451,0.985176489729633,0.8473148248101213,0.4841970356151285,0.611400029343919,1.2034197966311022,0.3129032157139901,0.395387731031145,1.7570560289507111,0.16144729353699774,0.210645729141467
"Alkyl_PE(22:2,18:1)[M+H]+",1.3991845499510263,0.2945762517717301,0.999411744359505,-0.6428389832565099,0.5614388694077707,0.976675158538865,-0.6338399156022195,0.5725630010564972,0.984820094048618,2.4495797701025936,0.1287834605463614,0.25154742479099,2.0325667789038335,0.15714946622967033,0.237338748655084,4.4438445844667935,0.036455001166286784,0.0653522581883434
"Alkyl_PE(16:1,20:5)[M+H]+",1.1083828929547337,0.3780840492767831,0.999411744359505,2.2982696035846804,0.1347206881115833,0.976675158538865,0.004816630143475671,0.9965672318168366,0.99920196469664,1.803082019589932,0.18978781578853748,0.312300099860989,2.1087366998756383,0.12097649496862987,0.202160338642167,3.3064843257015744,0.030132102231606533,0.0572769701902521
"Alkyl_PE(18:1,18:1)[M+H]+",1.203987734229002,0.3500117707510464,0.999411744359505,-0.975867689116774,0.38641078807303264,0.976675158538865,0.6949307724779817,0.5281674539921057,0.984820094048618,17.29190427549221,0.0025768168526749185,0.0333012038095007,7.572398026124763,0.004192925298864436,0.0328291996121403,43.49564831827921,5.315402197257575e-6,0.00058027235014589
"Alkyl_PE(16:1,20:4)[M+H]+",0.7442514949048314,0.5233839036345508,0.999411744359505,0.9250406254666982,0.4231104496045792,0.976675158538865,-0.055936593083681485,0.9591945443750305,0.995291258529623,2.695396995668102,0.054901111667905025,0.152801206916694,2.0480333399413975,0.16254070361046769,0.242695170598897,5.174322814967416,0.0070873434960737605,0.0235001389606656
Alkyl_LPC(18:2)[M+H]+,0.17145095067684832,0.8746994497552825,0.999411744359505,-1.1742085353791658,0.34658894817026425,0.976675158538865,-0.7980446655501633,0.48409205275271566,0.984820094048618,-0.5990191374968347,0.5816625512612208,0.692849127632885,-0.6749406769488754,0.562277951902867,0.645741085388449,-1.5482874207281994,0.23933124444642376,0.295644478433818
Alkyl_LPC(18:1)[M+H]+,0.7620240881681467,0.49331619715570973,0.999411744359505,-1.2271448758655628,0.2876577645637326,0.976675158538865,-0.5869837364508576,0.5929798822474512,0.984820094048618,-2.606267621585363,0.07045512258129698,0.175540729143231,-3.2907980429804193,0.030229231887833184,0.0838433412738015,-8.10878186907688,0.002318547721709955,0.0131087121188986
Alkyl_LPC(14:1)[M+DMSO+H]+,-0.7249783163259996,0.5435167389979542,0.999411744359505,-0.6964702380896193,0.5273022036616754,0.976675158538865,-0.37473050187897416,0.7274489080241728,0.984820094048618,-5.089164521210148,0.0077326052262117325,0.0558147769109034,-2.180057528751971,0.1524959021476634,0.234322971592751,-5.182372822488809,0.021242721920734408,0.0433705572548327
Alkyl_LPC(18:1)[M],0.7915988862353204,0.4732221832009143,0.999411744359505,-0.049848656063698635,0.9629301547281652,0.976675158538865,0.34689652207388283,0.7465335508404498,0.984820094048618,-1.1649363088302083,0.31753245179163614,0.462151192211589,-1.4267703756186332,0.22723926205424586,0.308501477645849,-8.51462387227219,0.001063390762383923,0.00794839535951373
Alkyl_LPC(20:1)[M+H]+,1.1990573837681706,0.33882801189173434,0.999411744359505,0.4360659279608264,0.7010026826918444,0.976675158538865,1.3894504051558714,0.24603362743663965,0.984820094048618,1.6664350985830005,0.21424974473736286,0.338652822326799,4.082453639966136,0.0286322130144875,0.0821890948813408,-1.3574956760572066,0.2498099123987248,0.305169449772403
Alkyl_LPC(22:0)[M+H]+,1.4615595402464525,0.27352211572098517,0.999411744359505,-0.8745776551849598,0.4334927451407167,0.976675158538865,0.6632148506187147,0.5498519749728128,0.984820094048618,3.979289448212598,0.05283865197859968,0.148419398232882,-0.08771010569220085,0.9373160410468295,0.965785920798252,-1.5453367467883905,0.22655146197286996,0.283832939573965
Alkyl_LPC(14:0)[M+H]+,-0.20176379755595578,0.8500061088449021,0.999411744359505,-0.9577226944510793,0.393984085156536,0.976675158538865,0.1220783883850538,0.9100384741318424,0.984820094048618,-0.01626804914617306,0.9877996812948139,0.99441851097669,-0.5283542661698948,0.6365483703955697,0.707097811950746,-7.127437336861039,0.005695586011355158,0.0205395668084819
Alkyl_LPC(20:0)[M+H]+,1.4344604648722366,0.22685883478283947,0.999411744359505,-0.8548197957368887,0.48010407121096577,0.976675158538865,-1.2578037020255375,0.2770574736459765,0.984820094048618,-0.47652406848163015,0.6743096953757919,0.74716225040383,-1.237092880040298,0.28635240052297267,0.368167372100965,-2.660148683937744,0.05889974863661353,0.093434493340815
Alkyl_LPC(16:0)[M+H]+,-0.07100086988012227,0.9478318613651284,0.999411744359505,-1.6057653530023352,0.1863739789599276,0.976675158538865,-0.6321782020103206,0.5655331838970168,0.984820094048618,-3.9918961692858215,0.030302831925907533,0.109602607538344,-2.2179491892214513,0.11273712205663168,0.192701824910754,-6.298090388486146,0.00731925495588254,0.0240879957876433
Alkyl_LPE(18:2)[M+Na]+,1.2278766142047595,0.3389826198720411,0.999411744359505,-1.321848663794243,0.2980009035436789,0.976675158538865,-0.13711186021223065,0.9003078059492702,0.984820094048618,-5.238856474911928,0.014871668771952276,0.0753839761888615,-6.016930543843902,0.008502124321044236,0.0478135105800113,-4.663470841904578,0.03419749692302623,0.0625771624193136
Alkyl_LPE(20:1)[M+H]+,2.2212508764932237,0.12830228309410785,0.999411744359505,2.0531840940623773,0.11657103012450441,0.976675158538865,-0.14264115774488784,0.8935346299246163,0.984820094048618,-0.2475845669361399,0.8257905622482093,0.879646468481788,-0.4015205682287226,0.7190058119274315,0.767751968668274,-1.0566976354383941,0.35990333913694805,0.407063630102475
Alkyl_LPE(18:2)[M+H]+,1.2621478634905665,0.33388284872313856,0.999411744359505,-1.2247674738423326,0.31905459462140007,0.976675158538865,-0.06728661953372338,0.9516928241021778,0.995291258529623,-5.909119929796222,0.0059867708653046,0.050349576650805,-5.341817738652852,0.009093623570135049,0.0478135105800113,-11.523557480382257,0.005344698343370976,0.0204957562558835
Alkyl_LPE(18:0)[M+H]+,0.8197500209873795,0.4603335872156493,0.999411744359505,-2.388820462339843,0.07909157365723773,0.976675158538865,-1.1212348908588587,0.35171509920609284,0.984820094048618,-2.049751536828391,0.1429968355879989,0.266546910009556,1.2092781762444686,0.3107965591805704,0.393854260340895,1.987722114514181,0.1180125127103972,0.16680614777335
