compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI4895,0.281342834342329,13.283701520171732,0.6734794362373402,0.504400493638917,0.916167653867245,-7.7947466138728405
QI4238,-0.37780312924628134,12.38261584494419,-0.6731560434739619,0.504604082771301,0.9162076640442779,-7.794966981848139
QI3120,0.23928661369642512,12.244095866685175,0.6730815693734649,0.5046509736625882,0.9162076640442779,-7.795017715708844
QI189,0.02474748133497684,19.337463505885083,0.672301815721354,0.5051420704476224,0.9165808159267471,-7.795548576190767
QI2779,-0.04792731589425081,12.0569748235765,-0.6721400081859935,0.5052440111725143,0.9165808159267471,-7.795658660211193
QI2050,0.08228865396001694,18.3610857079014,0.6720676377244076,0.5052896090835861,0.9165808159267471,-7.795707888288162
QI1190,-0.27390864013652205,20.570531079236975,-0.6720295655883874,0.5053135978092602,0.9165808159267471,-7.795733783761993
QI3541,-0.15885061817813018,13.60060210244863,-0.6715413612624577,0.5056212637011089,0.9167924146800374,-7.79606571784652
QI781,0.17679523807551867,14.205694452436111,0.671452019059432,0.5056775781359824,0.9167924146800374,-7.796126436789835
QI1217,-0.33328021296890853,18.622030251460842,-0.6713004080584928,0.5057731498515354,0.9167924146800374,-7.796229456903406
QI2923,0.22638960397760854,13.455342994904623,0.6707170757966977,0.506140959560052,0.9172518383712556,-7.796625620602341
QI1414,-0.04525178507231331,13.471371517328377,-0.6703575466684221,0.5063677268565263,0.9173002463549763,-7.796869623021176
QI1712,-0.4865836987822316,12.703319983438616,-0.6702551153031877,0.5064323439536322,0.9173002463549763,-7.796939116909914
QI121,-0.02484520401690382,15.345343599827958,-0.6701308222750021,0.506510758148135,0.9173002463549763,-7.797023428747217
QI4355,0.4004927287833713,12.360963538414316,0.6698294575353375,0.5067009111161906,0.9173677349237926,-7.7972277903306795
QI1562,0.05104271202618804,19.16461296175574,0.6697092571100083,0.5067767651723383,0.9173677349237926,-7.797309275602184
QI3186,0.3015454633975363,13.774379212843183,0.6691056421283015,0.5071577778677365,0.9175039738870806,-7.797718256896208
QI5919,0.7380661042964345,11.86437524467819,0.6688730499033494,0.507304635917093,0.9175039738870806,-7.797875754200884
QI6317,-0.9796595678754318,12.52292312361634,-0.6687992647882935,0.5073512284599837,0.9175039738870806,-7.79792570579715
QI1607,0.03505838591692623,24.412907795605754,0.6687673846077482,0.5073713603234535,0.9175039738870806,-7.797947286610805
QI4161,0.14380861808101386,12.821431683658226,0.6686260904206723,0.5074605907522883,0.9175039738870806,-7.798042921490084
QI7771,-0.07828794693524799,11.879705329059798,-0.6685029663072541,0.5075383533396056,0.9175039738870806,-7.798126241843985
QI1341,-0.06724739995621931,16.793314494595503,-0.6677558199740287,0.5080103742398447,0.9181503406439375,-7.7986315275034706
QI2071,-0.2919735806080723,20.254612222604358,-0.6671071044532736,0.5084204035946203,0.9181814677195315,-7.79906979716997
QI934,-0.04522229566979341,12.717612259123884,-0.6670195170807488,0.5084757781519347,0.9181814677195315,-7.799128938914226
QI241,0.02206202212697761,16.883847472270258,0.6669592622794553,0.5085138743930391,0.9181814677195315,-7.799169620435846
QI2646,-0.09723845653945062,15.798605618276206,-0.6669368005066847,0.5085280762991452,0.9181814677195315,-7.799184784765079
QI5662,-0.0685552187121452,18.100191610665448,-0.6665685654811725,0.5087609310107389,0.9181814677195315,-7.799433315305899
QI7428,0.21743246140557915,13.08420772145438,0.6665425440253893,0.508777387961137,0.9181814677195315,-7.799450872721197
QI865,-0.09445361690658771,13.353041850611625,-0.6663947812803201,0.5088708441805043,0.9181814677195315,-7.799550559722677
