compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
C56:9 TAG,-1.0202550613005599,15.493573542275794,-3.8535803461450455,3.996194886891345e-4,0.02861917784621025,-0.5414267536097386
QI6153,1.8072099875785081,10.580969601655948,3.8336752275897195,4.241670428244357e-4,0.030108352659246006,-0.5984433439180599
QI7243,0.3892267510826173,15.09909030787279,3.830125460442691,4.286953760876031e-4,0.030162856242093545,-0.6085968605918701
QI4711,-0.42263476660210664,16.133481351640945,-3.825237194213307,4.350078048948206e-4,0.030340848722272662,-0.6225717068360908
QI3140,-1.8941788967950188,10.69405965264027,-3.8197327945488895,4.422235014802266e-4,0.030578230218731878,-0.6382979441186665
QI3067,-0.49293094085812683,16.210852553961278,-3.8096819321500512,4.556988918170896e-4,0.03124069069457159,-0.6669860017870324
QI7122,0.27428034485988206,17.13490592107344,3.803932257945259,4.6358522487703597e-4,0.0315120092265992,-0.6833811478864833
QI4915,-0.40398904127647484,17.447489727094126,-3.795160093513795,4.7587201505044105e-4,0.03207537338419821,-0.7083722438729767
QI984,0.9271549619006638,12.794848553058715,3.791073130800793,4.817033640081532e-4,0.03219785568924497,-0.7200062482000504
QI3330,-1.3834318912097014,13.719772357269541,-3.780779122146732,4.96698670685623e-4,0.0329257854344577,-0.7492827782552851
QI814,0.43105874027119384,16.55894779034042,3.7707871051460096,5.116848187090592e-4,0.033612538411287494,-0.7776639304100295
QI1928,-2.7344998808178786,14.052175340300563,-3.768327803824422,5.154397487331208e-4,0.033612538411287494,-0.7846437491586409
QI4698,-0.43358090523286563,17.047110745071105,-3.756982627804965,5.33109163448193e-4,0.03448442419369319,-0.8168143902547875
QI6819,0.7037975498779829,15.16188782504107,3.752231737053732,5.406808513406902e-4,0.034694408868829414,-0.8302721841048752
QI5390,-0.3378748859929246,17.685666403680024,-3.745717936528871,5.512310916969559e-4,0.035090671321438754,-0.8487103189203555
QI7269,0.7687558525258034,16.653027109433978,3.7327855046688994,5.727693434222687e-4,0.03617466853220486,-0.8852709504991054
QI7268,0.791812350906417,14.504362477584543,3.730090899637645,5.773581830274852e-4,0.03617960926612077,-0.8928809577111689
C16:1 LPC,0.2356349015442163,18.456208379557655,3.709167118764773,6.142177128837292e-4,0.038191009884034045,-0.9518812725119075
QI6226,-0.19212126691095222,20.837978728029288,-3.6942729321625474,6.418270500409304e-4,0.0396007289875254,-0.9937796067048748
QI773,1.0561140409340748,14.12680645441832,3.686212996105273,6.572625980329048e-4,0.04021607851536974,-1.016417818212747
QI3050,-0.5922222226539375,15.4048141558718,-3.6838640297589436,6.618279970114457e-4,0.04021607851536974,-1.0230108016991268
QI7267,1.0680007829686318,12.752366891369146,3.6651218294494554,6.993654182629146e-4,0.04217751894651758,-1.0755402860849008
QI966,0.4452191856377006,14.821045920158213,3.658647586621837,7.128023727281909e-4,0.04266707337054342,-1.0936546133807514
QI5893,-1.1973875865132513,15.332958264236401,-3.627936570817361,7.799998227268898e-4,0.046343545022906545,-1.1793601258648687
QI1498,-0.18317130322797226,21.644424228382732,-3.6249680834408347,7.868088632551322e-4,0.046404366854186876,-1.1876248188654168
QI4934,-0.46071107959500956,16.39974093447825,-3.613868148864982,8.1277966781904e-4,0.047586173106397955,-1.2184979324860867
QI5738,-2.3489852149649373,11.014583814385968,-3.6073671915520142,8.283707727421994e-4,0.048147550493950586,-1.2365569815604553
QI438,-0.3539234283529158,11.304040760670397,-3.5826203804260004,8.903918590818771e-4,0.05136061822348836,-1.3051476126102486
QI6627,-0.48499613838661304,14.33922169046782,-3.5802897166741467,8.964576176646765e-4,0.05136061822348836,-1.3115948860783009
QI929,0.45803893683479124,14.939204103403997,3.5721644570127076,9.179161948338501e-4,0.05221706240256958,-1.3340545553514174
QI7014,0.6697041361951239,13.831587505100027,3.5458151705227525,9.909490787008896e-4,0.05531801654006301,-1.4067047618342219
C16:0 LPC,0.35126000415146663,22.45004566489727,3.5456667992347604,9.91375693980034e-4,0.05531801654006301,-1.4071130500077045
QI669,1.357727751845891,13.146636444877494,3.545061703466323,9.93117364638957e-4,0.05531801654006301,-1.4087780594864405
QI6450,-0.1523888676659837,20.04732891716837,-3.534280822475194,0.0010246448357110636,0.056632123359047756,-1.4384180555705672
QI7134,0.33302296062257497,20.19942285234389,3.5322030706750054,0.0010308303217081377,0.056632123359047756,-1.44412494965328
C16:0 LPC_Na,0.34031161624042383,21.377071981543406,3.5278111841400075,0.0010440230545539749,0.056966727350866886,-1.456182144862125
QI2402,2.0316184399498773,12.513646571404843,3.517753794231703,0.0010748468728575707,0.058252343021557934,-1.483762990638045
QI6556,-0.2341838634387976,17.908073883082768,-3.507535479164124,0.001107056241874557,0.05927895913239622,-1.511742126899942
QI47,-0.544398616218178,11.444706966020076,-3.5070621313762445,0.001108570486206138,0.05927895913239622,-1.5130371628560662
QI815,0.4443588081740959,14.62067488190056,3.4810700778901227,0.0011948342954369601,0.0634686482364229,-1.584004769905225
C32:0 DAG,0.1498515990119209,20.453928842024606,3.4761216218699413,0.0012119700028961203,0.06395533811335383,-1.5974835445129214
QI2344,-0.45705984439452507,17.189214772570125,-3.4657681489150898,0.0012485864486068113,0.06545694055081852,-1.6256510517310128
QI7502,0.6671073457010568,13.772651751976225,3.4598620787040293,0.0012699457414626174,0.06614438176799776,-1.6416985569785796
QI103,-0.29464918600429435,12.364347096009812,-3.4567603759504575,0.0012813025875586747,0.0663053422890847,-1.6501202843865483
QI2907,0.34055916777393236,15.952078296672397,3.4535824888854254,0.0012930391030635587,0.06648376054918465,-1.6587445919181993
QI629,1.1563328934658639,12.687459642439515,3.4383111673491342,0.001350887602714874,0.06901572905335035,-1.700128084222075
QI4926,-1.1683541026710245,13.666590403119766,-3.422299389702399,0.00141419424001802,0.07179273417205403,-1.743409802798241
QI2022,-2.4386520315178117,14.104270229042996,-3.418849454907597,0.0014282008098240953,0.07204308741666725,-1.7527207778816223
QI7095,1.0857368540974086,13.81105921825351,3.4160233697524034,0.0014397732226463847,0.07204308741666725,-1.7603441825391508
QI5418,1.0067066931730313,13.691807605367872,3.413859909923529,0.0014486927495187254,0.07204308741666725,-1.766177785918713
QI7098,0.30383681638142335,16.254541914569607,3.412324965740041,0.0014550530060466393,0.07204308741666725,-1.770315402596645
QI7381,0.9355118230617574,16.188128211176764,3.4075274850572086,0.001475104418585609,0.07258780700291514,-1.7832408989236121
QI2102,-0.1894172873234794,20.773516205617707,-3.3977633802230955,0.0015167321167470597,0.07418114822212296,-1.8095163554930327
NH4_C34:0 DAG,0.25398467161467053,18.38355895891499,3.383330385377309,0.0015803242652624209,0.07637680016759647,-1.8482787945405619
QI4268,0.7806755377781442,10.68102897728844,3.381656059657089,0.001587863948707044,0.07637680016759647,-1.8527695206265893
C22:6 LPC,0.2502692162639022,18.020320073088243,3.381140726717587,0.0015901914509398592,0.07637680016759647,-1.854151449426448
QI3160,-0.673588419892976,16.065988139198534,-3.377373498296787,0.0016073052705921878,0.07673925937749963,-1.8642501455850127
QI6482,-0.16652077024539125,19.222922930572402,-3.3736882486274578,0.0016242165630530971,0.07708781687721238,-1.8741229623400457
QI1708,0.956221543623494,14.435449246450142,3.3684240419507137,0.001648668131222283,0.0777880416501996,-1.888215296467676
QI6636,-0.4596792475811142,18.34724660696307,-3.364077758358405,0.0016691201957842155,0.0782924742127789,-1.8998409915159744
QI3114,-0.3422090205795527,17.536524195470914,-3.356874014185711,0.0017035521229351422,0.07944297429106265,-1.9190913147071909
QI833,0.26510724153142284,15.051154418329501,3.343208442937193,0.0017707384498313902,0.08209880408148891,-1.9555450841607795
C18:0 LPC,0.3500243272145269,22.523923439383548,3.327840107202964,0.001849310685845565,0.08477980630724348,-1.9964399245778335
QI7138,0.23780525997156943,18.190989306166323,3.3277649837915284,0.0018497027931389614,0.08477980630724348,-1.9966395622363358
QI7083,0.34161687036325006,15.396991332321491,3.3198155007870214,0.001891645498013135,0.08620959397479179,-2.017750430520109
QI7300,0.461494187823666,14.082423560852767,3.309543099560267,0.0019471860432042063,0.08823943080531604,-2.04498718000353
QI6876,-0.22823873613089596,15.631289385609648,-3.2994633991483195,0.0020031903970862525,0.09026736053386983,-2.071665734823738
QI4340,0.24912482589668272,11.644424816186273,3.2903871433964107,0.002054927255999154,0.09160352716854521,-2.0956481699007234
C50:4 TAG,-0.248903919482661,18.00769604544965,-3.2902561458032906,0.002055683192910876,0.09160352716854521,-2.095994028343889
QI6989,0.21414869893334298,18.170511315010987,3.2816168773422136,0.0021061248750699263,0.09333274929798828,-2.1187856911873046
QI864,0.23374238451143015,17.093674887310687,3.2690207916933565,0.002181781208132152,0.09615421467268126,-2.151953530589929
QI7169,0.24033800741383615,17.026273567438558,3.2663041442841583,0.002198433366785677,0.09635865592889571,-2.159097213624335
QI6253,-2.8427986425155556,10.784097886202296,-3.233486058300429,0.002409372572021713,0.10499014868850769,-2.245119924469388
QI870,0.32903267924983837,17.381227650420186,3.231677171523067,0.002421540644230635,0.10499014868850769,-2.249846487200725
QI7097,0.8791805369282706,14.642542799203179,3.218565738436189,0.0025114971550537755,0.10830493914347492,-2.2840593909507323
QI7057,0.35582779958651933,14.808331386374078,3.213678083130598,0.002545834523184884,0.10919860272976446,-2.296792080290217
QI976,0.28083094033200773,15.53341185759837,3.20769561565266,0.0025884690116456848,0.11043675501281935,-2.3123611536638196
QI7286,0.9894965266684856,12.207242809898773,3.1955368756138856,0.002677212590071319,0.11303017880384603,-2.343950295537179
QI1768,-0.17847197175591134,23.100537508730316,-3.195506417704191,0.0026774384706060024,0.11303017880384603,-2.344029336941494
QI5912,-3.8192499158706017,13.696277224936855,-3.1909222817494283,0.0027116416695324636,0.11387475304355965,-2.355920494256929
QI5558,-0.42263899215998535,15.964743345835181,-3.1833416650814685,0.0027691115807600927,0.11568252077748283,-2.375561986057054
QI2202,-1.7237366097767026,15.397719143706707,-3.18100440736831,0.0027870620015551504,0.11582914152577131,-2.381612193291569
QI3395,-0.9413089894778999,15.197374582833568,-3.1759293942877305,0.0028264186147675275,0.11685929746933163,-2.394740122397198
QI2751,0.19808157854282626,18.59958646423132,3.166996888941518,0.0028969704301757063,0.11916205036122739,-2.4178158126692857
QI985,0.3248007726369764,21.490835017085782,3.145129850570861,0.003076778373339623,0.125912445574271,-2.4741395623153624
QI1439,-0.8218183229724829,12.995085623673333,-3.139988066936834,0.003120563962999452,0.12631637242587146,-2.487348983612387
QI882,0.27745835181443645,15.396338518420059,3.138792824523691,0.003130826218037554,0.12631637242587146,-2.4904177152999827
QI1565,-0.13727349483080076,20.196599194763667,-3.1384363212630007,0.0031338932941962876,0.12631637242587146,-2.4913328835389335
QI4667,-0.3786912043157251,13.622497573877986,-3.129260932766955,0.0032138147103523353,0.1288900389586804,-2.5148648784209815
QI7025,0.23465398580533758,17.14809850398003,3.121007246392135,0.0032873486132681744,0.1311832001344479,-2.5359969528623534
QI657,1.125018320959951,13.904737265586839,3.0986607663421353,0.0034944898492203502,0.13875892614156649,-2.593038722739996
QI7058,0.3576574745301535,21.182896641986087,3.095405440487417,0.0035256731953043218,0.13930751083515253,-2.6013271747056557
QI7344,1.0736139524743784,13.280563825034157,3.0926820447764563,0.0035519624734193737,0.13963122966571997,-2.6082571259597236
C38:6 PC,-0.1727790123634918,25.723040089870707,-3.0909598332496793,0.0035686824687037274,0.13963122966571997,-2.6126375143912544
QI5466,1.4635236661334048,13.084751913956351,3.0803887645564365,0.0036729475192184215,0.1430131652992765,-2.639491506633858
QI943,0.3589095425531674,19.593236089029872,3.0607291664182674,0.003874530251292236,0.15013336785321268,-2.689280917946621
QI7428,-0.996870051820002,13.08420772145438,-3.055920427462798,0.003925399271845921,0.151242551638527,-2.7014290758703208
QI4840,-0.9857856829885865,14.438481939170794,-3.054469872491571,0.0039408668859808186,0.151242551638527,-2.7050912150577613
QI3139,-1.1261455329609262,13.555306282464734,-3.050347148880782,0.003985142245726145,0.15221345691890195,-2.7154936810578665
QI7391,-0.9790262563647723,12.656705577373396,-3.043427515419157,0.00406050826568425,0.15435704644101123,-2.7329334752846943
QI942,0.36082989226866147,21.404527405059607,3.040808673155116,0.004089379858927969,0.15472130117198699,-2.739527335484696
QI6418,-0.2695352100588657,18.367564826246575,-3.0357075984582287,0.0041461721346911055,0.1561335525462787,-2.7523608240853807
C56:5 TAG,-0.1428137089049457,20.426651808906183,-3.01161260197648,0.00442459763436227,0.16583970852906432,-2.8127956987102882
QI2422,-0.7351338548900586,14.77657779802,-3.0039285258428214,0.004517020918574002,0.16851639436224217,-2.832004523216174
QI935,0.4611113741982038,12.288611115297018,3.0013820679406846,0.004548047222209669,0.16888836467288773,-2.8383633200110587
C20:4 LPC,0.21669528080749245,17.965159546542942,2.9938874517050174,0.004640527194295227,0.1715284268453549,-2.857058265269317
QI4951,-0.8010731252543444,15.507222015169782,-2.9900920827788764,0.004688030560682404,0.17248941801483286,-2.8665142300741655
QI1659,-0.6701471905104803,15.983154364493641,-2.9756687048057064,0.004872748405671606,0.17846719160681257,-2.9023792014218373
QI7226,0.23457435818824734,15.661981597579455,2.970159808131779,0.004945084107370147,0.18029327102370887,-2.916048144197579
QI6140,-0.7265256007034946,15.867747644878577,-2.957350945112536,0.005117182352636118,0.18503048974696482,-2.9477669965640194
QI487,-0.2020654806348805,11.318416576201736,-2.95706020425776,0.005121153063686097,0.18503048974696482,-2.9484859368134755
QI3923,-1.564854712371508,10.896163064462055,-2.9496519228241764,0.005223308448221469,0.187875143781096,-2.9667896098921904
QI4643,-0.4562917096869974,13.921062789475277,-2.9475744131740216,0.005252296687784316,0.18807442737820534,-2.9719171833387983
