compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
P053_Na,14.321016523338107,15.656986357237976,668.1146465899155,8.353408333878394e-85,6.70026882460386e-81,136.14372941884744
QI7701,13.901572979793356,15.487542725536793,629.7849810355782,9.542068696054837e-84,3.826846650552792e-80,135.9190340452038
QI7688,15.254374195375624,15.99143192563089,548.1482723249852,2.9188935782418373e-81,7.804148463692592e-78,135.28679195983648
QI301,11.90688937044162,14.631807528334594,346.33401045869005,4.837028208915154e-73,9.699450815927114e-70,131.73712223862583
QI7666,7.735779684689364,12.883044715183257,195.15850271369425,8.883036853542267e-63,1.4250167720452504e-59,122.44192246226714
QI287,7.351887058234253,12.913443977244999,189.05076802697863,3.2905763597704657e-62,4.398952163619817e-59,121.73121330521101
QI7393,7.974671132893834,13.018568884179277,187.69608389429212,4.424799165551577e-62,5.0701877295556e-59,121.56753730035527
QI7693,12.945967235956253,15.060072109563576,183.53438196975807,1.1140450150990035e-61,1.1169693832636383e-58,121.05029871139737
P053,10.306409408136219,19.213477099100093,174.79816774596364,8.299633055787978e-61,7.396817415608374e-58,119.88927451166974
QI314,6.728594980262889,12.583771371556875,163.7119238249622,1.2320893141206407e-59,9.88258838856166e-57,118.25282834445608
QI6884,7.214058877631803,12.480154647485834,156.95907763816928,6.977473434446692e-59,5.087846765245174e-56,117.15535024846268
QI1146,7.1801732559140135,12.589619934844865,155.98340917445623,9.019116010255396e-59,6.028527459854877e-56,116.98992116687391
QI315,5.8193823990778455,12.230818829058842,153.77975837156566,1.6199442093036505e-58,9.995055771403524e-56,116.60960527749056
QI7386,7.2795381587322066,12.760851131537331,152.06368555744098,2.5709308082811792e-58,1.4729597152302385e-55,116.30687785083764
QI1148,6.938582257095984,12.526819714043912,149.44733946022478,5.251656881037094e-58,2.808235989519902e-55,115.8339333349291
QI7761,7.519959640140318,12.829972672815176,141.4357976905378,5.069668520547736e-57,2.541488200207087e-54,114.29479260604295
