compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI733,-0.008765637334267495,13.154623696438719,-0.04509975639430308,0.9642455329303097,1,-8.053339131442716
QI5983,0.0027217820935412362,20.988589344558534,0.04491759457254519,0.9643898486684152,1,-8.053347520446557
QI2619,-0.00951504507886014,14.621053945773044,-0.044907778911840245,0.9643976250541001,1,-8.053347971518134
QI4476,0.0096655769110487455,15.821350899660441,0.04476198987997634,0.9645131257654012,1,-8.05335465954287
QI3714,-0.005806874345013924,15.211539845625957,-0.044492568858549054,0.9647265753995858,1,-8.053366961920393
QI628,0.006728820319210627,14.187143106642777,0.044115598056330474,0.9650252360739795,1,-8.053384050616758
QI7680,0.012762186854317292,15.760270136820742,0.044026655626849036,0.965095702768024,1,-8.053388061322714
QI1349,-0.004200080214955548,15.62734593844441,-0.04395061504597044,0.965155947898639,1,-8.053391483824415
QI498,0.007602453442112633,11.8314824232891,0.043853129980595526,0.9652331832821999,1,-8.053395862864985
QI7829,-0.001713096176864326,16.447317509319177,-0.04330480695901724,0.9656676144520575,1,-8.053420312453861
QI7282,0.007321128632526097,14.393448093359426,0.04324643963262356,0.9657138589600069,1,-8.053422896924157
QI4706,-0.03280599573591836,11.57329473402259,-0.04254957871103406,0.9662659919559495,1,-8.053453484284788
QI4740,-0.006923610925989365,11.892421556498073,-0.04191001649109023,0.9667727411242943,1,-8.053481119392142
QI893,-0.05234237974896949,12.08497408990221,-0.041853528573764336,0.9668174992945666,1,-8.053483540088298
QI4195,0.032682031013665735,10.99884946511607,0.04183253402166122,0.9668341343440301,1,-8.053484438942917
QI3571,-0.024378234876735405,11.23719383117457,-0.041717444762885095,0.9669253256721528,1,-8.053489358328903
QI3969,-0.006756719434406477,17.18860882725885,-0.04111763335091858,0.9674005953196299,1,-8.053514777365486
QI7773,0.008251892467875166,11.699704687723154,0.040959767834829096,0.9675256844526392,1,-8.053521406262568
