compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI2877,-0.07109849984813721,13.430839017770383,-0.41104045779899295,0.6831716048662053,0.9908017446857031,-7.968116036369896
QI1594,0.22691060971568966,13.749880462463107,0.4108409682277707,0.6833167305298637,0.9908017446857031,-7.968199577538101
QI3930,0.04034925910338849,12.465055437581562,0.41059840258816127,0.6834932097316617,0.9908017446857031,-7.968301103680287
QI3786,0.16413635473408128,12.158663260127158,0.4104414692489344,0.6836073965053977,0.9908017446857031,-7.9683667566348
QI3867,-0.2523269383081228,10.49782201339793,-0.41040326840260205,0.6836351930821285,0.9908017446857031,-7.968382734165305
QI6168,-0.03103975571693951,20.937705311457655,-0.4103423417034677,0.6836795268854493,0.9908017446857031,-7.968408213747228
QI4482,0.1215235778856325,10.775495765645319,0.41029194119761986,0.6837162020739767,0.9908017446857031,-7.968429288433134
QI6447,-0.19601756317786112,11.85915095787796,-0.4101070179726319,0.6838507727094709,0.9908177470922446,-7.968506591038684
QI4434,-0.10725175129645592,12.134488179748017,-0.4097929612745408,0.6840793390258664,0.9909699075901164,-7.968637795516571
QI5074,-0.03233937755013905,12.55411945664719,-0.4094356754095048,0.6843394034475474,0.9910914821167229,-7.968786938755511
QI1353,0.11837366647725922,11.257857051954874,0.4093381640025521,0.6844103876629508,0.9910914821167229,-7.968827620910257
QI4025,-0.022933268350266545,16.109321120220297,-0.40909191679611256,0.6845896581681596,0.9911721386582686,-7.96893031346059
QI3580,0.16260782967216159,11.590686374712181,0.40876563391815335,0.6848272238445892,0.9912488916505987,-7.96906628889513
QI1508,-0.3542469305209899,13.856945073352351,-0.4086796500097159,0.6848898338770251,0.9912488916505987,-7.969102103993519
QI2515,-0.1785610747831523,13.112676602905317,-0.4084515815845926,0.6850559150249611,0.9912930380166238,-7.969197065718503
QI7684,-0.07619106392900576,13.0914765854646,-0.4082983467812788,0.6851675106301163,0.9912930380166238,-7.969260839148738
QI3775,0.30178222652851616,11.349374533622793,0.4080015691483586,0.6853836637657814,0.9914269372525397,-7.969384284887961
QI5438,-0.27554225442381153,12.707362290059987,-0.40758159270338,0.6856895923668641,0.9916906275468116,-7.969558823469003
QI7616,0.03789137842700896,13.24021777189225,0.40707811081921813,0.6860564202743604,0.9918094996939539,-7.969767831172254
QI5008,0.2091158783361351,11.723356465057483,0.4069362902503943,0.6861597620574544,0.9918094996939539,-7.969826658115263
QI578,0.025236208576387753,15.369529021432234,0.4066325812880128,0.686381089106503,0.9918094996939539,-7.96995256770371
QI1533,0.01064856498198452,20.739383629388577,0.40652698723031966,0.686458047012127,0.9918094996939539,-7.969996322319741
QI130,0.02053892260534873,15.444166935777075,0.40647974592633257,0.6864924779935724,0.9918094996939539,-7.9700158938729535
QI7066,-0.031828058476133236,13.361622988590602,-0.40630513471991253,0.6866197461090746,0.9918094996939539,-7.970088213795116
QI561,0.08198281944940078,12.479025415994542,0.4059492816640893,0.6868791437004431,0.9918094996939539,-7.9702355044742905
