compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI4812,0.21961865386055202,13.597784170601463,0.5017057780118469,0.61854323452919735,0.9356596881018223,-7.925992247917342
QI7471,0.05557774390292636,13.591128988956704,0.501622111172418,0.618601586585708,0.9356596881018223,-7.926034935234109
QI5095,0.1455256326430412,12.623131399694959,0.5009308028142135,0.6190838235719464,0.9362125469213012,-7.926387375720565
QI1974,0.23596212779068182,13.713505445859973,0.500699263762684,0.6192453766302088,0.9362803328842423,-7.926505310834317
QI4483,-0.1260579563849884,11.772478804731275,-0.5002886055580973,0.6195319544105732,0.9365370912791571,-7.926714348340521
QI3099,0.04855154772448422,12.62321584665773,0.5000493894295303,0.6196989189914683,0.9366129695177252,-7.926836038518801
QI732,-0.10415977031624912,14.041563279779222,-0.49968518619603947,0.6199531592917339,0.9368207028408059,-7.927021199714614
QI2297,0.014822356068322051,24.568963372316833,0.499474197487915,0.620100466281524,0.9368667997822762,-7.927128405559657
QI703,-0.0406563737436354,15.726576469592791,-0.4991560488924423,0.6203226194831883,0.9369689885438318,-7.927289976025006
QI1169,-0.04287122546720923,13.125868823085636,-0.49894836041892365,0.6204676612201543,0.9369689885438318,-7.927395394898131
QI2427,-0.29624931781728847,10.668137532085142,-0.49885985784582515,0.6205294727040225,0.9369689885438318,-7.927440304015964
QI398,-0.02553566781811689,15.480382716133043,-0.4985851154885716,0.6207213744601616,0.9369689885438318,-7.927579667185565
QI1286,0.0636728844627985,12.945788982340742,0.4985410207820658,0.6207521761777737,0.9369689885438318,-7.927602027179006
QI4162,0.18364953899368253,11.682989842906695,0.4980607405360825,0.6210877136149651,0.9371397588778784,-7.9278454460417525
QI3862,-0.19933299578716124,13.139304994079069,-0.4980446090642176,0.6210989849388856,0.9371397588778784,-7.927853617879112
QI3386,-0.050351093867963215,11.734951080777845,-0.4973490237818071,0.6215850894531542,0.9375442000067981,-7.928205736832549
QI4868,0.2659693475474345,12.558955817785659,0.49732654012922556,0.6216008048418092,0.9375442000067981,-7.928217110387237
QI4372,0.32638739038633346,12.24670352098777,0.49697441662279435,0.6218469517917002,0.9377391239558616,-7.928395168896301
QI1741,0.07415994571445594,17.131366534574894,0.49625253372368044,0.6223517109121095,0.9381950935772594,-7.928759814262348
QI7180,0.04882049193246196,13.57648132350291,0.49620742877337526,0.6223832555697042,0.9381950935772594,-7.928782580782098
QI4258,0.2647621679102272,12.004830077935065,0.4955293455048604,0.6228575673880089,0.9384985232373717,-7.929124593807988
QI1968,-0.5418557167700797,12.298856298036682,-0.49543516014617106,0.6229234618557398,0.9384985232373717,-7.929172062657914
QI393,0.030272101877789837,14.54084102509114,0.4953733953198856,0.622966675795838,0.9384985232373717,-7.929203186915202
QI6885,-0.023189400658733206,17.035881053441138,-0.49525063909369194,0.6230525665427009,0.9384985232373717,-7.92926503430448
QI4948,-0.2242492214598677,12.840596705541033,-0.49481758290902234,0.6233556121163886,0.9387787016120076,-7.929483096928347
QI2799,-0.06940524170770601,13.17034290544479,-0.49420140055880213,0.6237869203338182,0.939246908026274,-7.929793046606614
QI7626,-0.05214997467425597,11.56695530871703,-0.49403888070450924,0.6239007014043121,0.939246908026274,-7.92987473311255
QI3685,-0.21772825308566013,10.696541293850329,-0.49358605568776753,0.6242177758250675,0.9394183308478413,-7.930102194135541
QI585,0.0632267392439747,11.551953383045142,0.49354174052359384,0.624248809801645,0.9394183308478413,-7.930124443255946
QI2097,-0.029649628045330445,22.574988986019378,-0.4926984991195337,0.6248394646799037,0.939843064657214,-7.930547429585361
QI7164,-0.05530735941429832,14.144011647086003,-0.4926752642777258,0.6248557432418418,0.939843064657214,-7.930559074515406
QI4936,-0.2733131213774769,13.758320649517385,-0.49263697966011794,0.6248825662407334,0.939843064657214,-7.930578260967793
QI3004,-0.32533245106212405,11.937889503952455,-0.4920285892726489,0.6253088863097866,0.9398761296942655,-7.93088295989164
QI6017,0.04300996282155012,20.31899044321746,0.4918539248996999,0.6254313036611729,0.9398761296942655,-7.9309703679426375
QI6276,-0.21608145875277884,14.005129228753201,-0.49150922011573517,0.6256729289797491,0.9398761296942655,-7.931142780058242
QI3572,0.1494130161529874,11.919876719256445,0.49111273648089426,0.6259509009120774,0.9398761296942655,-7.931340942840709
QI459,-0.020366609244794276,14.363320049901768,-0.49098452445140184,0.6260408012747343,0.9398761296942655,-7.9314049894788035
QI6098,0.018127595712158495,24.419754155715353,0.49094750667526277,0.6260667586594106,0.9398761296942655,-7.931423478148582
QI4966,0.04033430751479372,13.425245761643799,0.49089343593997514,0.626104674681905,0.9398761296942655,-7.931450481507955
QI1878,-0.05657087175061548,18.026322380588837,-0.49066752237433947,0.626263103139914,0.9398761296942655,-7.93156327275785
QI6815,-0.16632596467332483,14.018587159657656,-0.4906005155266334,0.6263100970797739,0.9398761296942655,-7.931596717216493
QI3305,-0.2308324908468098,12.663173070921216,-0.4905917607712489,0.6263162371721442,0.9398761296942655,-7.931601086556651
QI7100,-0.6071359100846259,16.10961393788444,-0.49054565685902357,0.6263485723027421,0.9398761296942655,-7.931624094914343
QI5210,-0.24379365911293327,12.462640802752745,-0.49029195899098765,0.6265265174598209,0.9398761296942655,-7.931750665699416
QI7540,0.02692348042968895,14.769422993131819,0.49017726088681374,0.6266069747753551,0.9398761296942655,-7.9318078677556905
QI2076,0.36903434164326043,12.437233389385089,0.49007545010552706,0.6266783958756522,0.9398761296942655,-7.9318586315846105
QI1452,0.03207662381445786,12.400967381959104,0.48989211212440553,0.6268070181280516,0.9398761296942655,-7.931950019371336
QI7029,0.3669228974460239,14.083638196618129,0.48988061177552084,0.6268150866835462,0.9398761296942655,-7.93195575078
QI3532,-0.14527709046275206,16.220501193270053,-0.4897644916325285,0.6268965582675876,0.9398761296942655,-7.93201361392096
QI6848,-0.045054685642966774,15.148666823779093,-0.48949530376840306,0.6270854425410229,0.9399836170101934,-7.9321476991843705
QI07,-0.02255496095851406,14.730583016657471,-0.48926642019933475,0.627246065955501,0.940048709833534,-7.932261651144146
QI7118,-0.031485526847840006,13.691449224615718,-0.488908557664873,0.6274972395298921,0.9402494597925023,-7.9324397109912645
QI5495,0.20479687894900245,13.607649261394485,0.48851624448062014,0.6277726444649996,0.9404864365434744,-7.932634764297852
QI5612,0.06595513045124335,13.986845130542546,0.4883131541071186,0.6279152355852027,0.9405243892864446,-7.932735677542046
QI3838,0.18175910551818752,11.609534603261627,0.4877771605925267,0.6282916293922846,0.9407552378543619,-7.93300180729386
QI3208,0.15668959501536328,12.275231579495626,0.48775964901916957,0.6283039283363442,0.9407552378543619,-7.9330104972093185
QI5010,-0.17023036192534668,13.391084235115054,-0.48723516228023755,0.628672341901525,0.9411311784979717,-7.9332706247345115
QI3530,-0.17551693020982384,14.366125368652114,-0.4853405151100314,0.6300039912325219,0.9427066487465442,-7.93420800020053
QI3469,-0.16216355616035294,11.737644025649306,-0.4852748329162632,0.6300501782409416,0.9427066487465442,-7.934240431670254
QI4456,0.25192942286441067,12.288372475553839,0.4852362074178847,0.6300773399738466,0.9427066487465442,-7.934259501505166
QI2819,0.10731148930404366,12.764160670621495,0.48492961435668525,0.6302929568447406,0.942853376883936,-7.934410816652544
QI667,0.08469970874202737,14.328541864272022,0.4846812934343127,0.6304676167592693,0.9429387943363974,-7.934533303015614
QI3021,0.2598293308966557,13.077696309390832,0.4839792306588096,0.6309615380175931,0.943329850617854,-7.9348792657408
QI4033,-0.02629893130329819,15.766787281296438,-0.483975305750472,0.6309642997836662,0.943329850617854,-7.934881198464732
QI2827,0.026975646790772245,13.644594628386313,0.48308917941767054,0.6315879602668171,0.9440862894707677,-7.935317152734768
QI7940,-0.03828196726438726,12.976720668107754,-0.4828077510242026,0.6317860880074015,0.9440958059994693,-7.935455443912031
QI251,-0.02654877419356083,15.229585230933337,-0.4827049798424968,0.6318584465406781,0.9440958059994693,-7.935505924810548
QI543,-0.3397547499078932,14.464713462872462,-0.4825785951028714,0.6319474357824648,0.9440958059994693,-7.935567990050073
QI475,0.04764818351556599,14.366247973238151,0.4820946494789529,0.6322882396862229,0.9444220978359892,-7.935805498337912
QI640,0.17192192935948292,14.600419821292263,0.4819340818333735,0.6324013324369901,0.9444220978359892,-7.935884248824189
QI411,0.04600093849988163,13.714907023037428,0.48137314657965513,0.6327964864054403,0.9448363025796791,-7.9361591562215805
QI4157,-0.26166629359235394,10.935622163514372,-0.48118115223380403,0.6329317628660436,0.9448623990226197,-7.936253177542957
QI5535,0.2003521361610474,14.807747854182514,0.4806058226343128,0.6333372080557167,0.945291727914943,-7.936534699422105
QI2504,0.29033535259164367,12.958551618480739,0.4801272381544558,0.6336745622240425,0.9456192862509851,-7.9367686279573615
QI3001,0.9199223662653662,15.731675659862475,0.47951031844487163,0.6341095453803742,0.9460923853229133,-7.937069833702399
QI4412,0.09851395310261246,12.894084947716143,0.47868727074911643,0.6346900711440329,0.9467824178252349,-7.937471083369615
QI2217,-0.0711143587683516,14.904249086309237,-0.4784273805251429,0.6348734296830856,0.9468798399940553,-7.937597642637738
QI4241,-0.14164363574188954,11.924653512960504,-0.4779614250418725,0.6352022301481797,0.9470733429171235,-7.937824379743399
QI6327,0.11017216738355273,15.789235240510434,0.4779088704019527,0.6352393198970359,0.9470733429171235,-7.937849939476702
QI913,0.22152901630144406,13.614179279195898,0.47759653104607974,0.6354597688821759,0.9472259442861797,-7.93800178709077
QI3613,0.3258738725214574,12.116792516156105,0.4771450258291225,0.6357785002829117,0.9475249629820206,-7.938221118353891
QI6570,-0.041674231204927636,15.865090469988338,-0.4768460587556257,0.6359895888210636,0.9476634761162458,-7.938366237051616
QI1434,-0.04249182405166252,19.746362426655388,-0.4761816217757574,0.6364588306069077,0.9481517393213478,-7.938688432812416
QI5574,0.14235732992962724,14.265750398154452,0.47597416852554886,0.6366053702031421,0.9481517393213478,-7.9387889390750095
QI6802,-0.29413062818931124,12.767321122220656,-0.4758037835057078,0.6367257367878418,0.9481517393213478,-7.938871454245773
QI4419,0.07089524398003633,17.417999547373594,0.4756914498995354,0.6368050990404608,0.9481517393213478,-7.9389258399156555
QI481,-0.06882458782043877,13.620707663202698,-0.47543695925197194,0.6369849093989641,0.9481517393213478,-7.9390490031185665
QI7174,0.08233542609999134,11.7239205574837,0.47537806996140647,0.6370265207832868,0.9481517393213478,-7.939077493870864
QI3441,-0.03663518569662827,20.88853662528953,-0.47496628322432644,0.6373175239255626,0.9482272518570883,-7.939276619543264
QI5643,0.06511523517976414,16.903602955888456,0.4748145522137629,0.6374247644403135,0.9482272518570883,-7.9393499483237155
QI5373,0.19288532593537155,13.205979355320144,0.4747524572291657,0.6374686542323444,0.9482272518570883,-7.939379950994452
QI3611,0.2978090152898769,11.436299243915695,0.4745930785028539,0.6375813118617139,0.9482272518570883,-7.939456940856476
QI5757,0.19764127270242327,12.221381199192743,0.4744699593777405,0.6376683451586005,0.9482272518570883,-7.93951639756503
QI1812,0.23944279778144129,14.300885952038644,0.4740386752429043,0.6379732621128889,0.9483680261256963,-7.93972455302743
QI3695,0.12717703643478728,12.932625402032018,0.4739699457485197,0.6380218595855496,0.9483680261256963,-7.939757707411426
QI4916,-0.26553924684332664,10.774956412119765,-0.4738236210983497,0.6381253286628203,0.9483680261256963,-7.939828277042551
QI1952,-0.20336554179311683,12.095136928837412,-0.473658788499294,0.6382418938328533,0.9483680261256963,-7.939907746894661
QI7542,0.018838141230638428,17.13115464448232,0.4735000023588588,0.6383541918778998,0.9483680261256963,-7.939984275735803
NH4_C55:2 TAG,-0.05752760984314165,17.523179049005915,-0.47309577909762607,0.6386401088045731,0.9486170949484225,-7.940178981321731
QI4047,-0.020622277535142786,17.133074546016314,-0.4722706928579315,0.6392238851957672,0.948752747329015,-7.940575896933673
QI2743,-0.13300568671563084,13.493474031907686,-0.4721332417494022,0.6393211590302875,0.948752747329015,-7.940641952504024
QI4547,0.16192598178759887,11.170750812073544,0.4717374118666692,0.6396013228537658,0.948752747329015,-7.940832072200901
QI6152,0.0361794028533744,20.294029891483294,0.471626423165671,0.6396798889449904,0.948752747329015,-7.940885352487434
QI2376,0.3912379038603415,10.98990905933913,0.47146126812558953,0.6397968057718838,0.948752747329015,-7.94096461244482
QI1632,-0.37955318168124386,12.366793398898041,-0.4711139183015099,0.6400427324922591,0.948752747329015,-7.941131220327631
QI1490,-0.20919591666647896,11.62649174357546,-0.47091662725538835,0.6401824345423632,0.948752747329015,-7.9412257977583565
QI5414,-0.21246716978502178,12.553381796639462,-0.47057895245045633,0.6404215732004885,0.948752747329015,-7.9413875814480654
QI2807,-0.03258515759047853,13.520152514812803,-0.47049893134508575,0.6404782491973846,0.948752747329015,-7.9414259036070565
QI2359,0.3513743088533161,12.841480252071294,0.4703671064217774,0.6405716206678959,0.948752747329015,-7.941489020588371
QI7931,-0.05370393426312603,13.129709143740227,-0.46997166953895864,0.6408517436244117,0.948752747329015,-7.941678248422993
QI1328,-0.2822632651450405,13.988999675253321,-0.46987625012730716,0.6409193455874022,0.948752747329015,-7.941723885754199
QI5550,0.20503381983304791,13.307536827495095,0.46986959354651453,0.6409240617024555,0.948752747329015,-7.94172706913099
QI7943,0.018817260549191417,17.202642790376057,0.4697499614642208,0.6410088222927621,0.948752747329015,-7.941784273177989
QI3718,0.2659938599965539,12.287963407744469,0.46972321759558533,0.6410277712691099,0.948752747329015,-7.941797059227551
